user,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,TOTAL
alexadorable,0,0,0,0,0,0,3,3,7,35,42,0,0,0,0,0,0,0,0,0,0,0,0,7,97
Armando,50,8,13,0,0,0,0,0,0,0,0,0,0,4,112,79,22,2,0,34,11,0,29,23,387
bokchoiii,13,11,0,0,0,0,4,5,6,22,0,0,25,4,79,0,0,0,0,36,10,0,0,5,220
breezyexcursion,0,0,0,0,0,0,0,1,7,0,4,18,46,101,4,0,1,18,13,54,2,0,9,30,308
cdorner,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,3,2,3,1,13,6,1,12,0,59
chained,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5
ChrasSC,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,20,0,0,0,16,5,0,0,0,46
DragonPick,0,0,5,0,0,0,0,0,4,30,33,13,0,38,1,56,5,0,0,23,0,2,0,0,210
evae,7,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,13
Flam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,11,0,0,0,8,33
GitHub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Heyzeus,5,0,4,0,0,0,0,0,0,0,0,0,22,0,3,3,0,6,1,8,0,0,3,0,55
Hiten,0,0,0,0,0,0,0,0,0,0,2,1,62,58,26,116,23,1,0,0,0,0,0,0,289
Hosea,1,0,0,0,0,0,0,1,3,0,0,2,6,15,13,37,5,0,0,0,0,1,1,0,85
Jkwaffle,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
John,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,55,5,8,14,0,1,0,0,1,85
MegaTech,0,0,0,0,0,0,0,0,0,8,1,2,0,0,10,14,4,0,0,0,0,0,0,0,39
MrMallard,0,0,0,2,1,1,1,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,20
My_Own_Persona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
Neoconkers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,4
NigerianKnightmare,0,2,0,0,0,0,0,0,0,0,0,2,1,0,16,30,0,0,3,0,0,0,0,0,54
Paul,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
renavlt,29,3,0,0,0,0,0,0,0,0,18,0,3,41,39,26,3,0,0,4,0,0,21,2,189
SaltyPirate,7,0,1,0,0,0,0,0,6,0,0,3,8,4,12,0,0,0,0,0,0,0,0,1,42
Sicachu,67,21,0,0,0,0,0,0,0,0,0,0,30,49,101,62,14,0,0,58,2,0,51,9,464
Skullface,0,0,0,0,0,0,0,0,0,8,8,0,0,0,3,0,0,0,1,0,0,0,0,0,20
soup,0,0,0,0,0,0,3,0,0,0,0,0,0,24,1,0,0,0,0,0,0,0,0,0,28
SwordMaster13X,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,8,0,0,0,0,0,0,0,0,15
Tatsumaki,0,0,0,0,0,0,0,0,3,1,7,0,0,4,1,7,0,0,0,0,0,0,0,0,23
Tavi,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,8
TheSwaggersaurus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
TK,15,0,0,0,0,0,0,0,0,0,0,16,104,64,0,60,0,15,2,48,0,4,30,1,359
Tsahal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,46,0,0,0,0,0,0,0,0,106
Vulgorn,14,0,6,0,0,0,0,0,3,15,47,30,9,0,0,0,0,0,0,0,0,0,0,0,124
Wise,43,26,0,0,0,0,0,0,0,0,0,0,0,6,0,58,1,21,0,6,2,0,0,13,176
wlof,0,0,0,0,0,0,0,0,9,5,3,5,51,24,19,1,14,8,9,46,2,0,15,2,213
znnsk,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
CECHAT,251,71,32,2,1,1,11,10,52,125,165,107,372,454,518,683,99,93,50,360,41,8,176,115,3797
