user,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,TOTAL
alexadorable,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
bokchoiii,1,0,2,0,0,0,0,0,9,1,34,3,13,0,29,101,2,0,3,42,43,15,20,0,318
breezbot,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10
breezyexcursion,55,30,53,10,0,0,0,0,0,46,70,81,56,5,12,35,5,8,20,7,35,11,24,4,567
Burnt,2,5,18,1,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,6,1,11,6,60
cdorner,0,0,0,0,0,0,0,0,1,2,44,5,2,4,0,0,3,2,5,5,8,17,39,2,139
ChrasSC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,4,0,0,1,0,14
Coolppl,0,0,0,0,0,0,0,0,0,1,15,2,4,7,10,7,0,1,0,1,0,2,0,0,50
daffadilio,9,2,0,0,7,0,0,0,0,0,0,0,6,22,0,0,0,0,0,0,9,18,35,0,108
evae,29,33,38,16,0,0,0,0,0,0,40,0,0,6,6,20,0,26,40,14,49,7,9,0,333
Flam,6,2,11,1,2,0,2,0,0,0,0,0,0,0,53,53,0,9,17,0,18,17,6,5,202
Heyzeus,33,18,63,19,0,0,0,0,0,7,33,26,3,2,10,17,1,15,51,6,14,10,14,5,347
Hiten,55,19,0,0,0,0,0,0,27,7,30,58,23,12,0,4,2,15,60,1,7,18,6,3,347
jeremy,0,0,0,0,0,0,0,0,0,0,0,73,2,0,41,0,0,5,16,0,0,0,0,0,137
John,36,21,23,1,0,0,0,0,57,22,3,17,6,4,7,42,0,0,3,48,24,50,47,19,430
Komb,0,0,0,0,0,0,0,0,0,0,0,14,60,3,0,13,0,0,0,0,13,0,0,0,103
kono,73,13,117,16,0,0,0,0,0,33,92,70,26,31,110,97,49,37,51,25,6,82,62,30,1020
MegaTech,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
MrMallard,6,8,0,0,3,4,4,0,0,0,0,0,0,0,0,0,4,28,33,18,1,14,4,4,131
Neoconkers,0,0,0,0,0,0,0,0,0,0,0,0,25,12,11,12,6,0,0,6,6,0,0,0,78
partytoddler,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Paul,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
renavlt,0,0,0,0,0,0,0,0,0,0,0,6,2,6,4,2,6,19,1,13,7,23,34,0,123
SaltyPirate,7,0,3,0,0,0,0,0,0,0,2,3,0,6,0,0,1,0,0,0,0,0,0,0,22
Sicachu,60,15,23,0,0,0,0,0,0,0,0,15,1,0,0,4,5,0,0,0,0,0,15,0,138
Skullface,4,24,58,0,0,0,0,2,17,100,180,62,14,21,10,1,6,0,0,24,9,4,30,4,570
soup,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,30,29,25,19,47,25,5,187
Tatsumaki,5,0,13,2,0,0,0,0,1,3,11,4,4,4,7,3,5,2,12,6,0,5,2,5,94
teepan,0,0,0,0,0,0,0,0,5,20,0,0,0,0,25,45,0,0,0,0,0,0,0,0,95
TheSwaggersaurus,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
TK,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,0,35
vegy,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,9
Vulgorn,42,24,67,27,0,0,0,0,1,74,154,96,23,52,146,121,56,24,88,48,1,56,30,21,1151
Wise,1,11,24,2,0,0,0,0,0,0,0,0,1,0,0,1,0,6,10,2,0,2,0,0,60
wlof,0,0,0,0,0,0,1,1,48,42,87,34,32,18,17,73,3,26,71,28,99,23,7,0,610
CECHAT,435,250,524,102,12,4,7,3,166,358,795,569,303,222,500,658,162,255,513,323,376,423,445,113,7518
