user,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,TOTAL
alexadorable,0,0,0,0,0,1,0,0,0,0,0,0,30,9,0,0,6,0,0,0,0,0,0,0,46
Armando,58,67,15,16,67,0,0,0,0,0,0,0,26,30,27,13,10,5,34,41,10,26,20,1,466
Ashtar_Sheron_GLF,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,13
bokchoiii,0,15,1,29,133,0,0,0,0,0,0,0,57,13,0,1,0,0,8,41,18,9,56,0,381
breezyexcursion,20,9,0,0,0,0,0,0,0,0,4,4,72,3,1,31,10,5,2,0,10,0,0,0,171
cdorner,0,0,0,0,0,0,0,0,1,0,0,0,1,26,6,3,4,2,0,1,3,0,1,8,56
chained,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,27
ChrasSC,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,2,0,0,5,0,0,0,3,16
daffadilio,0,0,0,0,0,0,66,24,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
damien,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
DragonPick,0,0,0,0,0,0,21,14,0,0,0,0,0,10,0,5,13,1,14,1,0,0,2,3,84
evae,25,22,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,51
Flam,26,7,0,0,0,0,0,0,0,0,0,0,0,1,2,0,5,15,0,0,0,0,0,0,56
Heyzeus,23,24,4,0,0,0,0,0,0,0,0,3,0,0,2,0,0,1,0,0,1,4,9,4,75
Hiten,7,43,0,0,0,0,0,0,1,0,11,2,0,4,0,7,54,42,0,7,9,5,3,0,195
Hosea,0,0,0,0,0,0,0,0,4,2,5,1,0,6,1,5,0,2,0,0,0,0,0,0,26
jeremy,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,14
John,0,0,0,0,0,0,0,4,2,7,6,0,0,14,59,62,63,75,36,39,0,0,6,0,373
MrMallard,0,0,0,3,0,3,0,0,6,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,22
NigerianKnightmare,0,0,0,0,0,0,0,0,0,0,0,1,10,26,1,0,6,0,0,0,0,14,10,0,68
renavlt,28,6,0,0,0,0,0,0,0,0,0,1,0,22,0,0,3,5,3,7,11,2,0,0,88
SaltyPirate,4,1,1,0,0,0,0,0,6,0,0,3,1,1,0,0,0,0,0,0,0,0,0,2,19
Sicachu,61,26,0,5,0,0,0,0,0,0,0,0,20,40,37,24,64,33,4,24,45,15,14,12,424
soup,0,60,0,11,94,0,45,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,222
Tatsumaki,0,6,0,1,0,0,1,1,0,0,1,1,0,6,0,4,9,2,2,0,2,1,1,0,38
TheSwaggersaurus,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,21
TK,83,1,0,0,0,0,0,0,0,0,0,0,54,6,0,14,9,25,7,0,38,6,32,0,275
Vulgorn,0,0,11,0,0,0,0,2,0,2,12,3,0,0,0,0,0,0,0,0,0,0,0,0,30
Wise,92,39,0,0,0,0,0,0,0,0,0,0,0,0,68,62,36,0,8,5,5,1,10,0,326
wlof,0,0,0,0,0,0,0,0,0,0,3,1,35,24,3,39,12,4,0,12,16,3,8,2,162
CECHAT,467,331,32,70,294,4,133,45,26,13,46,20,313,248,213,273,312,217,118,198,168,87,180,36,3844
