user,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,TOTAL
alexadorable,0,0,0,0,1,23,63,124,99,26,0,0,8,1,0,0,0,0,0,0,0,9,0,0,354
Armando,68,55,2,3,4,0,0,0,0,0,64,64,35,34,3,28,44,32,64,27,8,29,24,30,618
Ashtar_Sheron_GLF,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,37
bokchoiii,0,5,0,0,0,51,147,129,206,131,76,78,0,0,0,0,0,0,13,0,0,112,74,79,1101
breezyexcursion,0,0,0,0,0,0,0,0,0,0,7,20,19,6,0,0,13,0,14,1,0,0,0,13,93
cdorner,2,0,0,0,0,0,0,0,0,0,2,2,0,2,30,3,6,1,2,1,6,8,0,0,65
ChrasSC,0,0,0,0,0,0,0,0,0,0,12,11,0,0,0,0,9,0,0,0,0,0,0,4,36
crackprosh,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,0,0,0,0,0,0,0,24
daffadilio,0,0,0,0,0,0,0,62,79,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144
DragonPick,0,0,2,2,0,0,0,0,0,0,18,0,0,6,16,3,0,0,0,2,0,0,0,0,49
Error1355,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
evae,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,0,0,0,0,30
Flam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,6
FriggleFraggles,0,20,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,25
Heyzeus,0,17,1,0,0,0,0,0,0,0,0,0,20,1,0,15,2,1,12,7,3,0,8,4,91
Hiten,32,0,0,0,0,0,0,0,0,0,15,0,1,0,5,1,0,0,6,2,1,1,0,5,69
Hosea,0,0,0,0,0,0,0,0,3,0,9,3,0,0,4,3,0,0,0,0,0,4,2,0,28
jeremy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,47
John,0,0,0,0,0,0,15,0,0,10,0,0,2,0,0,0,6,46,4,0,12,6,14,0,115
Lewdgig,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
MrMallard,86,76,1,0,0,0,5,0,52,60,2,0,0,0,0,0,2,7,23,5,1,9,0,3,332
NigerianKnightmare,0,0,0,0,0,0,0,0,0,0,22,4,2,0,0,0,0,0,7,8,4,0,0,7,54
renavlt,27,9,0,0,0,0,0,0,0,2,13,47,10,2,1,20,8,4,24,14,1,18,8,26,234
SaltyPirate,0,0,0,0,6,5,16,11,0,0,0,0,0,5,1,0,7,3,0,0,0,0,0,4,58
Sicachu,23,18,3,0,0,0,0,0,0,0,25,58,0,0,45,24,29,11,78,43,30,33,38,37,495
Skullface,54,0,0,0,0,0,0,0,0,67,0,0,1,4,0,0,0,0,0,3,0,0,0,0,129
soup,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,0,0,0,3,1,0,29
Tatsumaki,1,0,0,1,0,2,0,0,0,2,8,1,0,0,0,1,0,5,4,0,0,0,0,0,25
TheSwaggersaurus,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,8,0,0,0,0,0,0,0,21
TK,3,15,0,0,0,0,0,0,0,0,6,5,0,1,7,3,0,0,0,0,45,5,0,9,99
Tsahal,0,0,0,0,0,26,63,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,103
Vulgorn,0,0,3,1,0,0,0,67,108,22,36,92,0,0,0,0,0,0,0,0,0,1,0,0,330
Wise,0,1,0,0,0,0,0,0,0,0,0,0,30,26,5,0,0,0,39,0,37,4,12,70,224
wlof,7,0,0,0,0,0,0,0,0,4,19,114,22,10,40,11,45,46,79,13,2,19,6,0,437
CECHAT,330,216,13,7,11,107,311,394,547,327,334,513,165,137,204,117,211,157,385,131,153,261,188,291,5510
