user,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,TOTAL
alexadorable,0,0,0,0,10,0,0,0,0,0,0,0,0,0,9,0,0,1,0,9,0,0,0,0,29
Armando,12,7,17,3,0,0,0,0,0,13,0,0,0,0,0,0,0,8,22,12,11,18,4,29,156
Ashtar_Sheron_GLF,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,22
bean,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5
bokchoiii,0,0,4,2,0,0,0,0,0,27,0,8,11,1,2,15,0,0,0,0,0,0,0,0,70
breezyexcursion,2,0,4,0,0,0,0,0,0,0,0,19,19,1,0,1,0,1,4,15,9,0,1,0,76
cdorner,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,0,0,5,1,0,0,0,12
ChrasSC,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,12,0,0,0,0,18
daffadilio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,10,32
DragonPick,0,0,0,0,0,0,0,0,5,103,0,0,0,0,2,8,2,0,0,0,0,0,4,0,124
Drewnami,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
evae,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
Flowing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
FriggleFraggles,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5
Heyzeus,2,0,0,0,0,0,0,0,0,0,0,0,4,27,1,1,0,0,0,6,9,5,9,7,71
Hiten,33,0,0,0,0,0,0,0,0,0,0,0,48,3,5,0,6,1,0,1,4,91,7,0,199
Hosea,0,0,0,0,0,0,0,4,4,6,1,6,2,0,1,0,0,0,2,0,0,0,0,0,26
John,0,0,0,0,0,0,0,0,0,0,0,0,0,23,9,9,0,0,0,0,0,0,0,0,41
Lewdgig,15,21,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,3,5,4,0,52
MegaTech,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3
MrMallard,0,0,0,0,0,0,4,34,0,37,39,0,0,0,0,0,0,0,0,0,0,0,0,0,114
Neoconkers,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,8,0,0,0,0,0,0,0,0,18
NigerianKnightmare,0,0,0,0,0,0,0,0,2,39,0,2,26,0,5,0,0,0,0,0,0,11,2,3,90
PanScanPt2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
renavlt,1,0,0,0,0,0,0,0,0,0,0,0,13,5,0,5,0,1,3,4,3,10,0,0,45
SaltyPirate,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,1,3,0,19
Sicachu,20,10,17,0,0,0,0,0,0,92,11,20,90,65,28,30,5,0,42,9,0,44,0,7,490
soup,0,0,0,0,0,8,35,28,0,0,0,0,0,0,0,0,0,4,1,16,5,113,4,0,214
Tatsumaki,0,4,0,0,0,0,8,0,2,0,0,0,1,0,0,5,1,1,0,3,0,3,0,1,29
Tavi,3,5,4,18,9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11,1,0,0,0,53
TheSwaggersaurus,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,17,35
TK,0,0,0,0,0,0,0,0,0,0,0,1,56,2,2,0,0,0,0,0,0,0,1,0,62
Vulgorn,0,0,0,0,0,0,0,14,4,130,23,8,18,0,0,0,0,0,0,0,0,0,0,0,197
Wise,6,3,34,0,0,0,0,0,0,0,34,15,1,0,0,2,1,6,1,0,3,16,1,1,124
wlof,4,0,0,0,0,0,0,0,2,12,13,5,18,2,21,1,5,4,35,18,10,13,0,0,163
CECHAT,108,71,99,30,19,12,47,80,19,459,134,91,309,132,88,91,32,30,110,121,63,341,63,75,2624
