user,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,TOTAL
alexadorable,0,0,0,0,0,0,0,0,6,21,114,30,28,35,5,17,38,7,9,10,0,0,0,0,320
Ashtar_Sheron_GLF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7
bokchoiii,0,0,0,1,0,3,1,24,3,47,102,1,39,0,0,0,0,0,0,0,0,0,0,0,221
breezyexcursion,1,5,0,0,0,0,0,0,0,1,12,11,6,7,1,5,12,5,5,1,35,63,62,83,315
Burnt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,3,0,0,0,0,16
cdorner,1,0,0,0,0,0,0,0,0,0,6,2,17,0,1,1,6,1,0,0,29,7,1,59,131
ChrasSC,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,34
Coolppl,0,0,0,0,0,0,0,0,9,3,36,8,16,10,2,11,0,4,0,0,0,25,2,3,129
daffadilio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,4,0,18
Error1355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
evae,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,65,3,7,88
Flam,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,4,0,0,0,2,0,8,10,42
gna647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
Heyzeus,8,4,12,0,0,0,0,0,0,0,9,9,18,19,1,7,13,5,0,9,53,58,31,39,295
Hiten,0,0,0,0,0,0,1,2,0,39,42,31,47,89,28,9,26,3,1,72,143,137,61,50,781
jeremy,0,0,0,0,0,0,0,0,0,0,0,0,0,104,36,13,35,0,0,34,12,2,0,0,236
joestarrr,0,0,0,0,0,0,0,0,0,1,44,22,24,27,0,0,5,0,0,5,50,54,20,11,263
John,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,4,11,3,52,112,64,94,9,360
Lewdgig,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
MrMallard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4
Neoconkers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,1,0,24,2,0,0,0,55
Paul,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,10,0,16
renavlt,9,5,0,0,0,0,0,0,0,0,0,3,7,33,7,5,7,1,0,31,25,3,13,22,171
SaltyPirate,0,0,0,0,2,1,4,3,0,12,8,3,0,51,3,20,0,0,0,0,0,0,0,0,107
Sicachu,33,13,11,0,0,0,0,0,0,0,0,0,49,75,4,1,7,15,3,9,31,0,12,94,357
Skullface,0,0,0,0,0,0,0,0,13,41,109,34,15,30,9,7,14,19,7,7,3,12,47,7,374
soup,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,1,22,18,82
SwordMaster13X,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,11,2,33
Tatsumaki,0,0,0,0,0,0,0,1,1,2,3,10,1,6,3,2,5,2,1,1,1,1,1,0,41
TK,0,0,0,0,0,0,0,0,0,0,0,0,55,69,9,0,12,10,1,0,0,2,0,8,166
Vulgorn,0,0,9,0,0,0,0,16,5,41,21,36,56,88,42,19,0,0,0,0,0,0,69,100,502
wlof,0,0,0,0,0,0,0,0,0,0,0,4,12,14,4,1,0,22,8,23,32,118,0,0,238
znnsk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,16
CECHAT,71,39,32,1,2,4,6,46,37,208,524,204,401,672,194,136,223,111,38,300,537,612,472,554,5424
