user,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,TOTAL
alexadorable,0,0,44,11,0,4,33,1,11,36,103,44,131,59,106,49,16,21,11,30,0,0,3,0,713
Armando,38,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148
Ashtar_Sheron_GLF,0,0,0,0,0,0,8,0,0,0,22,0,0,0,0,2,0,0,0,0,0,0,0,0,32
bokchoiii,0,178,220,53,22,74,42,4,17,40,44,95,108,22,0,9,46,0,20,27,0,0,0,2,1023
breezyexcursion,7,59,67,0,0,0,0,0,0,0,3,14,37,0,0,2,19,0,17,3,0,50,0,0,278
cdorner,0,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,8
ChrasSC,11,23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,4,0,5,46
Coolppl,0,0,27,0,0,0,0,0,0,0,8,38,8,1,0,1,3,1,1,1,0,24,1,6,120
crackprosh,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,11
DEKMS,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Drewnami,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
evae,0,59,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,94
Flam,0,0,0,0,0,0,0,0,0,0,0,0,0,7,67,16,14,15,7,5,1,1,1,6,140
Heyzeus,8,40,33,0,0,0,0,0,1,0,6,3,0,0,0,0,1,2,0,2,1,0,0,0,97
Hiten,8,0,0,0,0,0,0,0,2,0,0,3,8,0,0,0,0,5,3,0,2,0,3,0,34
jaimielovely,25,20,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,54
John,0,126,16,47,0,0,0,0,0,0,90,55,25,0,0,0,0,0,0,0,0,2,0,4,365
Komb,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
Lewdgig,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,3,0,4,0,12
MegaTech,0,0,12,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17
MerryMallard,0,32,72,55,0,0,0,0,0,0,0,32,14,55,46,0,0,0,0,0,0,0,0,1,307
MrMallard,30,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,98
NigerianKnightmare,14,118,0,121,0,0,0,0,0,0,0,14,54,0,0,0,0,0,0,0,0,0,0,0,321
Nightmaker,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,11,0,0,0,0,0,0,0,18
renavlt,0,50,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65
ridaoct17,0,59,124,63,0,0,0,0,0,0,31,4,6,0,0,0,0,0,0,0,0,0,0,0,287
Sicachu,2,158,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,0,1,6,16,8,272
Skullface,0,0,0,0,0,0,0,0,0,0,61,11,0,4,58,23,0,26,27,44,0,16,43,0,313
soup,12,23,69,10,0,0,0,0,0,0,10,21,12,1,32,0,10,8,1,0,0,0,1,0,210
SwordMaster13X,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
Tatsumaki,1,19,6,2,0,0,0,0,0,0,6,6,4,0,1,1,0,0,0,1,0,0,0,1,48
Tavi,5,17,19,56,9,0,16,0,0,0,0,0,20,32,12,0,6,3,0,48,10,5,4,0,262
TheSwaggersaurus,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,2,0,46
Ultimate,60,0,0,0,0,0,0,0,0,0,4,2,47,31,21,36,0,0,1,2,0,5,30,5,244
Vulgorn,43,131,150,107,9,0,29,2,0,26,113,84,176,63,107,14,0,0,17,0,0,0,0,6,1077
WhiteBarret,0,17,45,39,41,88,54,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287
wlof,0,0,0,0,0,0,0,0,0,0,6,16,3,0,0,0,9,5,0,0,0,33,16,0,88
znnsk,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,30
CECHAT,265,1336,1028,568,81,166,182,9,32,109,509,472,699,288,454,153,135,99,113,170,18,146,124,56,7212
