user,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,TOTAL
alexadorable,0,0,0,0,0,0,0,7,2,33,1,0,7,18,0,0,0,1,0,0,0,0,0,0,69
Ashtar_Sheron_GLF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
bokchoiii,154,15,186,8,26,7,3,14,4,31,17,29,2,72,0,0,23,24,38,21,0,0,0,0,674
breezyexcursion,0,0,0,0,0,0,0,0,0,0,1,11,37,13,2,0,0,6,11,0,0,17,45,45,188
Burnt,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
cdorner,0,0,0,1,0,0,0,0,0,15,1,1,0,0,1,0,13,1,0,0,2,0,0,0,35
Coolppl,0,0,0,0,0,1,0,0,0,11,12,1,0,35,30,0,0,2,6,1,0,1,0,0,100
crackprosh,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Flam,13,4,0,6,0,0,0,0,0,0,0,1,4,0,2,4,0,0,0,0,4,0,1,0,39
FriggleFraggles,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7
Heyzeus,18,6,47,1,0,0,0,0,0,2,0,4,19,18,8,15,8,1,8,0,0,12,13,27,207
Hiten,20,13,0,0,18,1,0,0,0,0,27,5,0,6,0,0,0,9,1,0,0,12,1,76,189
jeremy,13,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,21
John,88,0,0,0,0,0,0,1,0,17,16,0,29,46,27,4,1,14,68,13,3,0,0,0,327
Lewdgig,51,2,5,0,0,0,0,0,0,0,2,1,0,0,4,0,0,0,0,0,0,0,9,0,74
MrMallard,4,6,0,1,18,2,1,4,0,0,0,0,0,0,0,0,0,0,0,14,3,1,0,0,54
Nightmaker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
Paul,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
renavlt,0,0,0,0,0,0,0,0,0,0,19,2,1,2,1,4,0,7,16,5,0,4,0,4,65
ridaoct17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,9
SaltyPirate,12,10,0,0,0,0,0,0,2,0,0,3,27,16,11,0,0,0,0,0,0,0,28,3,112
Sicachu,71,27,148,1,0,0,0,0,1,4,58,18,69,81,11,9,29,24,53,10,0,22,16,9,661
Skullface,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,8,0,0,0,4,4,21
soup,0,0,24,8,11,0,0,0,0,0,0,0,0,3,11,13,0,18,13,7,0,1,0,0,109
Tatsumaki,0,0,0,0,0,0,0,0,0,2,0,10,3,0,0,1,0,0,1,1,0,0,0,1,19
Tavi,0,0,59,6,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,1,78
TheSwaggersaurus,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,12
TK,0,0,0,0,0,0,0,0,0,0,0,0,11,32,0,0,5,0,0,0,8,0,0,13,69
Vulgorn,0,0,0,0,0,0,0,6,6,34,55,26,12,5,0,0,0,0,0,0,0,0,0,0,144
wlof,0,0,0,0,0,0,0,0,0,0,38,6,29,62,27,10,25,5,57,1,2,18,50,64,394
CECHAT,455,93,469,32,81,14,4,32,15,149,253,118,254,417,135,65,104,120,285,75,23,88,168,247,3696
