user,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,TOTAL
Ashtar_Sheron_GLF,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,3
bokchoiii,0,145,22,16,22,0,14,0,6,0,0,0,1,0,27,21,0,0,0,0,0,0,0,8,282
breezbot,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,6,2,4,0,16
breezyexcursion,17,2,0,0,0,0,0,0,2,0,21,0,14,15,9,5,0,0,0,9,60,79,49,15,297
Burnt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,3,0,13
cdorner,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,11,1,0,0,17
ChrasSC,5,1,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,12
Coolppl,0,0,0,0,0,0,0,0,5,3,10,5,1,0,3,0,3,0,1,3,0,3,1,0,38
crackprosh,2,50,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65
daffadilio,0,0,5,2,0,12,4,1,0,0,0,0,0,0,0,0,10,3,0,0,0,21,0,1,59
damien,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6
evae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,5,1,14
Flam,1,1,1,3,0,0,0,0,0,0,0,4,0,16,0,0,3,3,0,13,14,3,0,0,62
GitHub,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,3
Heyzeus,24,4,0,0,0,0,0,0,0,0,0,4,1,7,2,1,0,0,3,4,31,5,18,4,108
Hiten,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,6,3,46,169,22,5,254
jeremy,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
joestarrr,0,0,0,0,0,0,5,1,0,0,0,0,0,2,0,0,0,0,0,0,5,0,7,4,24
John,0,0,0,0,0,0,0,11,7,5,1,34,8,7,0,0,5,12,10,0,0,17,30,0,147
MrMallard,0,0,3,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,17
My_Own_Persona,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2
Neoconkers,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,1,0,0,0,0,0,0,8
Paul,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,1,0,0,2,0,10
renavlt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,5,4,2,25,5,0,47
SaltyPirate,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,14,10,8,19,0,59
Sicachu,22,45,0,0,0,0,0,0,0,0,0,0,0,6,47,4,3,0,30,8,0,42,27,3,237
Skullface,28,0,0,2,0,0,0,0,2,1,2,33,0,16,0,1,4,0,2,3,0,0,0,0,94
soup,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,19,0,0,37
Tatsumaki,0,2,0,0,0,0,0,2,0,0,0,2,4,0,0,0,0,0,0,1,0,12,2,0,25
teepan,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6
TheDudeYou'reTalkingTo,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,7,33,0,0,0,0,48
TK,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,10,54,0,123
Vulgorn,3,11,6,6,1,2,13,11,9,2,0,0,2,4,0,1,27,6,22,6,2,0,0,0,134
wlof,0,0,0,0,0,0,0,0,1,8,10,17,4,6,63,6,14,10,29,10,22,38,3,0,241
CECHAT,143,261,50,35,32,14,36,29,33,20,46,101,51,91,167,54,79,38,115,122,239,461,252,41,2510
