user,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,TOTAL
alexadorable,0,55,21,23,34,9,0,29,2,8,0,23,9,12,69,2,6,0,0,0,0,0,0,0,302
Ashtar_Sheron_GLF,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
bokchoiii,101,9,45,12,11,2,0,5,31,20,7,147,1,43,20,0,0,0,0,0,173,163,0,1,791
breezyexcursion,0,0,0,0,0,0,0,0,0,0,3,11,0,10,1,5,0,4,13,10,10,34,0,0,101
Burnt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,2,3,20
cdorner,0,0,0,0,0,0,0,0,2,5,2,25,2,0,3,1,0,12,21,6,34,40,5,0,158
ChrasSC,0,0,0,0,0,0,0,0,0,0,8,25,0,23,16,3,0,0,2,0,0,3,0,0,80
Coolppl,0,0,0,0,0,0,0,0,0,0,0,18,3,4,3,9,3,3,0,1,4,2,0,0,50
daffadilio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5
Drewnami,0,36,18,30,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92
Flam,0,1,1,2,0,1,0,21,0,0,0,9,3,3,4,0,0,0,0,0,7,15,1,1,69
Heyzeus,19,23,8,0,0,0,0,1,0,2,2,3,9,6,6,1,15,0,13,2,21,11,5,0,147
Hiten,21,49,0,0,0,0,0,0,0,3,1,86,44,41,86,56,17,6,14,21,85,66,8,1,605
jeremy,67,4,0,0,32,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,16,0,0,127
joestarrr,4,0,0,0,0,0,0,0,0,0,0,55,13,0,0,2,0,4,45,35,87,42,0,0,287
John,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,4,24,35,0,0,94
MegaTech,0,0,0,0,0,0,0,0,0,0,0,0,18,14,19,0,0,0,0,0,2,3,0,0,56
MrMallard,0,0,8,0,0,0,0,3,0,29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,43
Neoconkers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7
Paul,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
peace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
renavlt,16,0,0,0,0,0,0,0,0,0,0,7,5,5,12,5,5,0,1,0,3,2,0,1,62
SaltyPirate,24,9,2,0,0,0,0,0,5,2,0,7,8,22,14,9,16,0,0,0,0,0,0,0,118
Sicachu,71,35,0,1,0,0,0,0,0,0,0,3,0,34,8,3,11,8,2,14,53,132,5,6,386
Skullface,17,57,33,16,57,12,1,0,0,0,0,35,4,15,0,4,0,8,14,0,7,2,1,4,287
soup,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,24,0,0,6,4,3,0,0,0,40
tabby,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,2,12
Tatsumaki,3,3,0,2,2,0,0,2,1,2,0,4,0,1,1,2,0,0,2,1,3,3,0,2,34
TheCalEl,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5
TheDudeYou'reTalkingTo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5
themmons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10
TK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,77
vegy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,8
Vulgorn,95,109,59,23,61,4,1,4,5,19,24,76,43,29,65,49,0,0,0,0,0,0,0,0,666
wlof,0,0,0,0,0,0,1,0,0,2,3,14,22,6,18,11,32,11,51,39,29,8,0,0,247
CECHAT,441,390,196,109,200,36,3,65,46,92,53,553,184,274,353,186,105,65,219,137,557,682,34,21,5001
