user,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,TOTAL
alexadorable,0,58,25,4,8,3,4,1,1,0,1,0,2,12,5,0,0,0,0,16,0,0,0,0,140
Ashtar_Sheron_GLF,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
bokchoiii,73,78,1,133,55,7,0,5,11,67,14,78,0,0,118,72,78,52,5,0,0,0,0,0,847
boolman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,17,0,0,0,32
breezbot,5,6,0,0,0,0,0,0,0,0,4,1,0,3,8,0,1,3,0,0,0,0,5,3,39
breezyexcursion,9,0,0,0,0,0,0,0,0,2,1,0,5,7,13,21,6,30,26,3,36,20,17,27,223
Burnt,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,118,233,415
cdorner,0,0,0,0,0,0,1,3,3,1,7,0,2,2,9,0,19,0,0,0,0,0,0,0,47
chained,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
ChrasSC,0,3,0,0,0,0,0,0,0,0,0,0,1,6,8,0,0,0,1,0,0,0,0,0,19
Coolppl,5,48,0,0,0,0,0,0,0,12,0,7,1,19,35,10,31,0,3,0,4,0,0,0,175
crackprosh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,49,70
daffadilio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,9,22,55
Drewnami,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
EsuMark,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
evae,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,54
Flam,0,0,0,0,0,0,0,0,2,40,2,2,0,0,1,3,0,0,0,0,0,0,0,0,50
GitHub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
Heyzeus,17,10,4,0,0,0,0,0,1,28,9,13,17,12,14,2,18,0,0,4,6,3,16,23,197
Hiten,0,0,0,0,0,0,0,0,1,29,12,22,11,23,29,18,37,2,3,91,1,11,34,67,391
jeremy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,13
joestarrr,79,4,0,0,0,0,0,0,2,84,0,0,0,0,18,0,1,0,11,0,1,0,0,0,200
John,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8,6,0,48,76,22,13,5,0,186
Komb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
lapiz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,2,0,0,0,0,0,26
Lewdgig,21,0,30,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,80
MegaTech,0,0,0,0,0,0,0,1,5,0,0,0,1,10,1,0,0,0,0,0,0,0,0,0,18
MrMallard,0,0,5,13,3,1,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31
Neoconkers,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,7
Nightmaker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,34
Paul,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,7
renavlt,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,1,0,0,61,2,0,38,33,145
SaltyPirate,0,0,0,4,26,7,0,0,0,0,0,18,0,4,0,14,20,12,0,0,0,4,0,0,109
Sicachu,0,0,8,0,0,0,0,0,0,0,0,38,26,12,6,3,61,31,2,40,3,6,54,50,340
Skullface,66,190,22,0,0,0,0,0,20,110,73,16,9,36,0,0,0,0,14,0,0,1,12,19,588
soup,0,0,0,43,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,6,0,0,54,209
Tatsumaki,8,0,0,1,1,0,0,0,1,1,3,1,0,0,2,2,1,1,2,5,1,0,4,1,35
TheDudeYou'reTalkingTo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,28,0,4,0,46
TK,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,50,40,0,8,8,0,27,6,155
Vulgorn,120,0,0,30,0,11,10,3,6,104,50,29,17,28,45,4,16,0,0,0,0,0,0,0,473
wlof,0,0,0,0,0,0,8,0,0,1,0,1,3,0,16,28,7,3,9,35,20,13,0,0,144
CECHAT,482,397,95,230,116,29,39,13,54,481,176,230,96,177,342,191,377,179,126,488,155,117,421,605,5616
