user,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,TOTAL
alexadorable,0,52,25,12,33,37,12,0,3,2,0,0,0,16,1,8,1,0,0,0,0,0,0,0,202
Ashtar_Sheron_GLF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,0,0,0,0,10
bokchoiii,0,0,0,0,0,0,0,2,10,0,0,10,57,56,0,0,2,0,0,0,0,0,0,0,137
breezyexcursion,15,69,0,0,0,0,0,0,3,8,14,0,21,71,27,3,0,0,0,7,21,32,20,5,316
Burnt,7,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
cdorner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,8,1,0,17
ChrasSC,0,15,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,2,2,0,0,0,27
cmc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Coolppl,10,5,0,0,0,0,0,0,0,5,2,15,19,35,13,5,9,1,0,2,1,1,0,4,127
daffadilio,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Drewnami,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
evae,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,30
Flam,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,3,2,27,44
FriggleFraggles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,2,11
Heyzeus,38,37,3,1,0,0,0,0,0,0,0,3,15,17,4,1,0,4,2,0,12,14,6,12,169
Hiten,42,0,0,0,0,0,0,0,8,1,3,0,5,4,2,0,6,7,29,34,0,2,32,35,210
John,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,6,0,14,14,11,23,84
Lewdgig,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,21
MegaTech,0,0,0,0,0,0,0,0,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10
MrMallard,0,0,0,0,0,39,4,6,0,0,3,0,1,1,0,5,5,3,8,0,0,0,0,0,75
Nam,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
NigerianKnightmare,0,0,0,0,0,0,0,0,0,0,0,2,0,40,33,0,15,0,0,0,13,2,0,30,135
Paul,0,13,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,21
renavlt,9,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,17,3,6,0,2,4,0,46
SaltyPirate,0,0,0,0,0,0,0,0,8,21,0,0,2,0,0,0,0,0,0,0,0,0,0,0,31
Sicachu,59,65,10,2,3,0,0,0,0,0,0,12,43,54,0,0,18,33,14,26,3,25,2,19,388
Skullface,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,11
soup,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,1,0,0,0,16,0,0,0,0,22
Tatsumaki,2,5,0,0,0,0,2,0,5,5,0,0,0,1,5,0,0,1,1,1,10,8,0,4,50
Tavi,17,0,0,0,0,34,0,0,0,0,0,0,0,0,0,5,7,0,16,26,9,0,0,3,117
teepan,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8
TheSwaggersaurus,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,12
TK,0,0,0,0,0,0,0,0,0,0,0,0,0,78,12,0,0,0,0,0,0,19,42,1,152
Ultimate,3,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,5,1,0,31,17,71
Vulgorn,2,66,41,7,21,30,10,3,3,3,0,8,0,43,26,4,0,0,0,2,0,0,0,0,269
wlof,0,0,0,0,0,0,0,0,8,7,10,13,39,37,6,6,10,1,21,27,12,21,0,0,218
CECHAT,221,370,80,22,57,147,42,13,51,60,34,75,209,472,147,38,87,71,105,162,104,163,169,182,3081
