user,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,TOTAL
alexadorable,0,0,0,0,0,2,2,13,0,0,2,3,1,0,0,0,0,0,0,0,0,8,3,0,34
Armando,24,8,16,0,0,0,0,0,0,0,3,19,14,14,12,10,0,0,0,0,0,14,5,1,140
Ashtar_Sheron_GLF,0,0,0,1,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9
bokchoiii,0,0,2,0,0,0,0,0,0,0,42,61,30,0,0,1,0,8,5,11,0,0,2,0,162
breezyexcursion,26,6,0,0,0,0,0,0,1,18,24,34,16,0,0,0,1,35,21,2,0,0,11,3,198
cdorner,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,1,2,0,2,0,9
ChrasSC,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,4,0,0,2,16,0,29
Coolppl,0,0,0,0,0,0,0,2,0,24,12,6,2,3,15,3,2,6,4,3,2,2,0,0,86
daffadilio,4,1,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
evae,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Flam,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,24
Heyzeus,25,0,0,0,0,0,0,0,0,0,0,0,0,4,27,5,0,14,11,2,9,26,9,1,133
Hiten,0,0,0,0,0,0,0,0,1,27,8,13,35,2,51,2,8,1,4,3,0,7,23,2,187
John,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18,0,10,0,0,4,0,0,0,7,40
Lewdgig,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9
MrMallard,0,0,1,1,2,0,0,0,4,8,5,1,12,2,3,0,0,0,0,0,0,0,0,0,39
Neoconkers,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3
NigerianKnightmare,0,0,0,0,0,0,0,0,0,37,43,56,15,0,0,0,0,0,17,5,3,3,1,0,180
Nightmaker,0,0,0,0,0,0,0,0,0,0,0,29,0,0,12,3,0,0,0,0,0,0,0,0,44
Paul,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,9,22
renavlt,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,6,0,0,3,9,2,0,25
ridaoct17,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SaltyPirate,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,17
Sicachu,14,6,23,0,0,0,0,1,2,0,0,16,0,0,0,0,2,34,39,1,21,62,17,24,262
Skullface,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
soup,0,0,0,0,0,1,1,0,0,0,22,0,5,0,4,0,0,1,0,0,11,22,0,0,67
stevethewindow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
Tatsumaki,1,0,2,0,0,0,0,0,1,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,10
Tavi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,11,0,0,1,0,17
TheChosenOne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
TheSwaggersaurus,0,0,0,0,0,0,0,0,0,0,0,18,16,5,0,0,0,23,1,0,0,0,0,0,63
TK,48,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52
Ultimate,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,13,6,0,0,0,0,0,29
Vulgorn,0,0,8,2,0,0,0,18,7,2,0,74,60,22,6,0,0,0,0,0,0,0,0,0,199
wlof,0,0,0,0,0,0,0,1,2,10,1,12,3,14,34,9,0,18,15,3,5,47,1,0,175
CECHAT,163,29,52,4,11,7,4,35,18,127,178,347,212,74,204,43,26,160,131,46,56,203,105,56,2291
