user,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,TOTAL
alexadorable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,19,40,17,0,0,0,0,0,87
Armando,108,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5,23,31,5,27,37,30,27,300
Ashtar_Sheron_GLF,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,9
bokchoiii,0,0,16,0,0,0,0,0,6,0,3,104,44,176,25,0,13,26,6,0,0,0,0,0,419
breezyexcursion,0,0,0,0,0,0,0,0,0,6,11,0,0,0,22,5,8,2,6,1,39,3,1,0,104
cdorner,0,0,0,0,0,0,0,0,0,2,3,10,0,0,0,0,1,0,2,4,2,0,0,0,24
ChrasSC,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,5,5,0,0,0,0,0,20
DragonPick,0,0,0,0,0,0,0,0,0,0,0,27,0,78,19,0,20,23,41,0,0,0,0,4,212
Error1355,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
evae,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,98
Flam,24,0,0,0,0,1,0,0,0,21,16,68,3,29,40,0,0,0,0,0,0,0,0,0,202
FriggleFraggles,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6
Heyzeus,23,0,0,0,0,0,0,0,0,1,1,25,10,1,19,4,0,0,0,0,0,0,8,13,105
Hiten,0,0,0,0,0,0,0,0,2,5,3,6,107,4,47,21,41,0,0,0,0,6,34,46,322
Hosea,0,0,0,0,0,0,0,0,0,0,7,20,37,14,0,1,3,0,0,11,0,0,0,0,93
jaimielovely,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
jeremy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,4,0,0,56
John,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,59,1,66,5,3,0,142
Lewdgig,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2,0,0,0,0,0,0,43
MegaTech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
MrMallard,0,2,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,4,18,28,16,1,74
Neoconkers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,1,0,0,0,0,23
NigerianKnightmare,0,0,0,0,0,0,0,0,2,15,10,50,18,8,43,11,0,66,0,0,0,0,0,0,223
PanScanPt2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,4,0,0,60
renavlt,53,3,0,0,0,0,0,0,0,0,0,7,32,7,6,0,3,9,39,5,16,9,20,19,228
SaltyPirate,0,0,9,4,0,0,0,0,0,0,0,0,0,12,1,0,4,10,1,0,0,0,0,0,41
Sicachu,103,5,0,0,0,0,0,0,0,0,0,61,140,75,56,6,19,108,81,9,89,19,20,43,834
Skullface,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
soup,78,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,4,27,129
Tatsumaki,0,0,0,0,0,0,0,0,1,1,0,9,0,1,3,0,1,3,0,0,2,2,5,0,28
Tavi,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,46,9,0,0,0,0,61
TheSwaggersaurus,0,0,0,0,0,0,0,0,0,0,0,0,11,42,0,1,0,0,0,5,0,0,1,2,62
TK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,77,0,2,0,2,3,0,90
Vulgorn,0,0,0,0,0,0,0,0,1,17,13,11,12,0,0,0,0,0,0,0,0,0,0,0,54
Wise,13,0,0,0,0,0,0,0,0,0,0,0,24,4,12,0,0,0,10,3,8,9,5,0,88
wlof,0,0,0,0,0,0,0,0,0,0,0,5,29,0,6,0,0,4,38,25,50,24,0,0,181
znnsk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9
CECHAT,504,19,26,4,1,8,4,0,15,70,68,403,479,461,313,51,181,461,422,85,382,152,150,189,4448
