user,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,TOTAL
adamwarlock2099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
alexadorable,0,0,0,2,8,13,1,62,153,123,79,1,87,16,6,31,43,6,0,0,0,0,0,0,631
Armando,44,32,11,27,0,0,0,0,17,74,102,114,26,11,0,33,5,0,0,0,0,0,0,0,496
Ashtar_Sheron_GLF,0,0,0,0,0,0,2,0,15,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,42
Barinade88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bokchoiii,8,46,104,0,0,0,0,188,302,260,47,79,37,25,0,0,0,4,0,0,0,0,0,0,1100
breezyexcursion,56,8,0,21,0,0,0,0,0,0,0,48,60,81,36,1,2,0,0,46,0,9,121,11,500
ChrasSC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,5
Chucky,4,39,5,0,0,0,0,0,0,0,20,12,68,21,7,15,13,4,0,6,0,32,44,4,294
cmc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dadmachine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
daffadilio,0,49,70,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,2,0,0,219
damien,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DEKMS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DragonPick,2,9,21,0,0,0,0,0,31,22,67,27,0,20,28,24,17,4,0,0,0,0,0,0,272
Drewnami,1,16,0,0,2,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,32
Error1355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5
Flam,4,11,28,16,1,20,1,63,80,24,0,0,0,8,4,12,9,0,0,0,0,0,0,0,281
FriggleFraggles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GG_Zeni,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
gna647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Heyzeus,13,0,0,0,0,0,0,0,0,0,10,0,0,32,27,5,0,0,3,36,3,5,24,0,158
Hiten,63,17,0,0,0,0,0,0,0,29,150,25,47,100,3,0,0,0,0,16,9,11,0,4,474
Hosea,0,6,6,0,0,0,0,0,30,24,16,25,14,3,8,0,0,1,2,1,0,0,0,0,136
jaimielovely,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59
jeremy,2,0,0,0,0,0,0,0,0,0,2,132,2,29,0,0,0,0,0,6,23,0,34,0,230
John,42,3,0,0,0,0,0,11,143,92,92,13,0,0,3,0,27,0,0,20,6,8,59,0,519
Komb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lewdgig,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Little,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MegaTech,0,0,0,0,0,0,0,0,0,0,20,15,9,6,0,0,0,0,0,0,0,0,0,0,50
Moosick,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MrMallard,0,0,0,15,14,11,4,53,47,31,1,0,19,0,0,0,0,0,0,0,0,0,0,0,195
Musicaä,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
My_Own_Persona,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,2,16
Mysic,0,0,9,13,0,0,2,4,26,12,24,37,19,35,3,3,27,0,0,0,0,0,0,0,214
Myusic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,18,23
Nam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neoconkers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,16,0,0,0,25
NigerianKnightmare,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,36,0,20,0,66,0,0,0,9,135
oxtis,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Paul,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
renavlt,0,0,0,0,0,0,0,0,0,3,60,48,23,36,3,6,7,0,0,0,4,0,0,2,192
SaltyPirate,0,1,13,0,0,1,0,0,0,0,8,52,2,23,2,10,0,0,0,0,0,0,0,0,112
Shinroken,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10
Sicachu,58,117,44,3,0,0,0,0,0,0,0,0,0,125,22,3,0,0,0,0,0,3,0,0,375
Skullface,5,66,65,12,0,34,1,0,0,0,0,0,0,2,1,6,13,2,0,0,0,0,0,0,207
soup,0,0,1,16,0,0,0,0,0,0,0,0,0,0,0,12,11,0,0,0,0,1,3,1,45
Steelix500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tatsumaki,0,1,1,1,0,2,1,2,12,7,22,14,2,3,8,4,9,5,0,1,5,0,0,6,106
teef,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,1,0,0,0,0,3,0,1,18
teepan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
themmons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TheSwaggersaurus,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,1,5
TK,0,0,0,0,0,0,0,0,0,0,76,24,8,14,6,0,8,14,0,35,0,0,37,0,222
Tsahal,0,0,0,0,6,2,2,4,42,0,70,50,40,14,10,0,6,0,0,0,0,0,0,0,246
vegy,1,0,0,0,0,0,0,0,0,22,51,27,10,9,1,3,20,12,0,1,4,2,0,0,163
Vibe,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,4,0,0,0,9
VuhVoid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,29
Vulgorn,0,0,0,0,0,0,0,67,137,95,0,0,0,0,0,0,0,0,0,0,1,8,0,0,308
wlof,33,0,0,0,0,0,0,1,3,18,5,34,12,19,65,3,0,0,0,20,16,2,0,0,231
znnsk,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,11
Zodd3224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CECHAT,338,495,378,171,31,83,14,455,1039,837,949,777,489,636,243,251,239,73,5,266,160,90,334,59,8412
