user,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,TOTAL
alexadorable,0,0,0,2,14,22,33,7,0,26,93,73,35,1,5,1,2,0,0,0,0,0,0,0,314
Ashtar_Sheron_GLF,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3
bokchoiii,0,4,9,0,26,27,6,2,1,30,121,42,30,7,20,0,0,0,0,0,0,0,0,0,325
breezbot,0,0,0,0,0,1,0,2,0,1,0,0,2,0,0,0,0,0,0,4,1,0,1,0,12
breezyexcursion,0,0,0,0,0,0,0,0,2,0,19,3,0,3,14,8,0,0,1,6,20,28,21,0,125
Burnt,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7
cdorner,0,0,0,0,0,6,4,0,0,0,5,3,7,3,23,7,8,0,2,2,7,9,1,0,87
Coolppl,0,0,0,0,0,0,0,0,4,13,22,0,21,1,7,3,1,3,1,2,0,0,0,1,79
daffadilio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,23,0,2,16,0,50
Drewnami,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Error1355,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
evae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6
Flam,7,0,0,0,0,0,0,0,0,18,25,23,2,6,1,0,0,3,1,5,1,6,0,0,98
GitHub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,4
Heyzeus,0,1,0,0,0,0,0,1,0,2,3,15,6,0,0,61,6,7,6,25,23,21,15,0,192
Hiten,0,0,0,0,0,0,0,0,0,0,18,0,49,0,25,126,9,1,31,32,43,23,16,7,380
jeremy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
joestarrr,2,0,0,0,0,0,0,0,0,0,0,0,0,0,51,23,14,1,0,0,2,4,11,0,108
John,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,3,24,1,23,0,0,0,66
lapiz,0,0,0,0,0,0,0,0,0,67,91,14,7,4,5,6,0,1,0,0,0,0,0,0,195
MegaTech,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,0,0,0,0,0,0,0,0,0,11
MrMallard,0,0,0,0,2,7,15,12,0,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,48
Neoconkers,0,0,0,0,0,0,0,0,0,2,10,17,0,0,0,0,7,1,33,3,6,0,0,0,79
renavlt,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,1,0,11,10,0,0,0,28
SaltyPirate,0,0,0,0,3,0,0,0,0,1,0,0,3,9,20,8,0,3,41,2,0,0,0,0,90
Sicachu,1,0,0,0,0,0,0,0,0,3,0,30,28,8,0,0,0,2,57,69,26,23,0,0,247
Skullface,0,0,0,0,0,0,0,17,4,68,36,100,58,3,7,15,9,15,17,8,3,6,13,6,385
soup,0,0,0,0,0,0,0,15,0,6,0,0,0,0,10,77,5,0,0,28,22,1,4,18,186
Tatsumaki,0,0,0,0,0,0,0,7,0,2,3,5,2,2,3,14,4,0,2,0,8,0,1,2,55
TK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,12,5,66
Vulgorn,0,0,0,0,0,5,0,20,4,36,97,64,85,19,79,32,11,0,0,0,0,0,0,6,458
wlof,0,0,0,0,0,0,0,0,0,2,0,0,11,0,0,0,0,0,73,28,6,21,9,0,150
CECHAT,15,5,9,2,45,69,69,83,16,277,543,389,350,70,281,381,95,42,298,249,208,196,120,45,3857
