user,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,TOTAL
alexadorable,0,11,19,11,0,29,12,25,88,18,0,8,19,0,0,10,12,16,0,0,0,0,0,0,278
Ashtar_Sheron_GLF,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,12
bokchoiii,24,0,11,3,1,27,14,14,88,0,3,76,162,1,3,0,0,0,0,0,0,0,0,0,427
breezyexcursion,34,0,0,0,0,0,0,0,6,24,3,5,20,0,0,21,11,26,0,0,0,0,0,0,150
Burnt,0,16,13,6,0,13,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50
cdorner,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7
chained,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4
ChrasSC,34,0,0,0,0,0,0,0,0,0,0,15,22,0,0,0,13,0,0,0,0,0,0,0,84
Coolppl,1,0,0,0,0,0,0,0,1,11,9,10,15,11,1,12,28,13,0,1,1,0,0,0,114
crackprosh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,5,0,15
daffadilio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,8
Drewnami,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
EsuMark,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Flam,0,4,0,0,0,7,1,8,66,0,14,46,26,0,1,16,22,21,0,0,0,0,0,0,232
FriggleFraggles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Heyzeus,24,0,0,0,0,0,1,0,2,0,0,0,6,2,7,12,8,0,0,0,1,3,4,23,93
Hiten,7,0,0,0,0,0,0,0,0,36,12,3,61,72,44,44,70,16,11,2,2,0,3,12,395
jeremy,0,0,1,8,0,0,0,0,0,0,0,26,32,19,0,52,16,0,0,7,1,0,0,0,162
John,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,11,1,0,0,0,0,17
Lewdgig,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5
MegaTech,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0,6,0,0,0,0,0,0,0,19
MrMallard,0,0,0,0,0,0,9,7,5,0,10,2,0,6,0,0,0,0,0,0,0,0,6,0,45
Neoconkers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,3
Nightmaker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
Paul,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,2,7
renavlt,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13,1,2,0,0,0,1,0,0,0,31
royal,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53
SaltyPirate,2,0,0,0,0,0,0,0,6,2,0,0,7,1,0,0,0,0,0,0,0,0,0,0,18
Sicachu,67,11,18,5,0,0,0,0,0,0,0,0,40,49,40,3,37,25,0,2,4,22,0,0,323
Skullface,0,0,0,0,0,23,8,5,38,14,2,9,21,11,0,0,0,26,0,0,0,0,1,0,158
soup,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,22,96
Tatsumaki,0,0,0,0,0,3,0,1,4,1,0,0,1,7,0,0,2,0,0,0,0,0,0,0,19
Tavi,3,0,0,0,0,0,0,0,0,0,0,1,32,16,26,6,19,0,0,2,1,1,0,0,107
TK,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,38
Vulgorn,23,0,34,4,0,2,0,32,89,15,28,13,14,58,1,0,0,0,0,0,0,5,0,0,318
wlof,0,0,0,0,0,0,0,0,1,34,0,10,57,11,39,41,25,14,32,2,2,32,0,0,300
CECHAT,340,46,96,39,4,104,45,94,400,161,85,224,536,280,188,226,312,161,64,21,18,76,27,60,3607
