user,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,TOTAL
alexadorable,0,0,0,0,5,8,2,19,27,7,0,27,0,0,38,4,0,0,0,0,0,0,0,0,137
Ashtar_Sheron_GLF,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,3,0,0,0,0,0,0,15
bokchoiii,0,64,110,40,4,1,0,24,31,37,33,86,3,15,5,0,0,0,0,0,0,0,0,7,460
breezyexcursion,4,0,0,0,0,0,0,0,6,0,29,5,10,3,11,23,10,0,8,1,66,140,23,0,339
Burnt,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,16
cdorner,0,0,0,0,0,0,0,0,2,11,0,4,4,1,25,0,9,3,8,4,0,0,1,0,72
ChrasSC,1,0,2,3,0,0,0,0,0,0,7,13,35,21,29,5,0,2,1,0,0,5,4,0,128
Coolppl,0,0,0,0,0,0,0,0,1,1,6,7,13,5,19,15,3,7,2,0,7,2,3,0,91
daffadilio,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,15,45,18,0,17,4,0,114
Drewnami,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
EsuMark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
evae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,4
Flam,0,19,4,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,26
Heyzeus,12,0,0,0,0,2,0,2,15,4,31,11,16,3,8,1,16,17,39,13,0,31,1,0,222
Hiten,6,0,0,0,0,0,0,0,1,15,53,13,88,97,95,14,6,43,100,21,30,112,8,4,706
jeremy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,13,0,5,28
joestarrr,5,29,55,0,0,0,0,0,0,0,0,4,0,33,24,0,22,18,15,1,22,20,1,1,250
John,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,21,32,1,31,26,0,0,118
Lewdgig,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,12,0,0,0,0,0,27
MegaTech,0,0,0,0,0,0,0,0,6,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,9
MrMallard,0,0,0,0,0,0,22,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,38
Neoconkers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,1,2,0,0,0,0,18
renavlt,2,0,0,0,0,0,0,0,0,0,0,7,12,15,35,25,1,10,18,0,0,16,0,1,142
SaltyPirate,12,9,13,0,0,0,0,0,16,3,0,8,6,23,53,3,4,0,0,0,0,0,0,0,150
Sicachu,12,43,69,1,0,0,0,0,0,0,4,28,0,52,117,61,14,22,5,2,5,1,0,0,436
Skullface,0,0,0,0,0,0,8,29,35,29,14,19,13,22,0,0,0,0,49,0,2,15,0,3,238
soup,0,0,69,28,2,32,0,0,0,0,0,0,0,0,0,35,1,21,4,0,0,30,0,0,222
Tatsumaki,7,3,6,0,0,1,2,0,4,13,3,2,1,0,7,1,2,0,0,0,3,0,1,2,58
TheDudeYou'reTalkingTo,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0,0,14
TheSwaggersaurus,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
TK,2,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,121
Vulgorn,28,84,164,16,5,9,17,29,18,79,86,107,55,137,196,76,4,32,36,3,35,0,0,11,1227
wlof,0,0,0,0,0,0,0,0,2,13,3,0,7,27,1,1,4,1,51,0,31,41,0,0,182
znnsk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
CECHAT,93,359,492,89,18,62,58,103,164,213,269,357,270,465,666,297,106,225,426,76,233,496,46,36,5619
