user,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,TOTAL
alexadorable,0,0,1,7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Ashtar_Sheron_GLF,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,9
bokchoiii,21,0,0,0,0,0,0,0,5,47,183,70,0,0,3,0,0,7,31,0,1,2,10,1,381
breezyexcursion,95,22,2,0,0,0,0,0,0,0,11,26,1,0,5,12,12,11,16,64,128,0,12,10,427
Burnt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,3,9
cdorner,0,0,0,0,0,0,0,0,0,0,2,0,9,0,0,0,0,4,2,0,0,0,0,2,19
Coolppl,0,0,0,0,0,0,0,1,1,5,2,0,0,0,2,2,0,1,0,15,2,6,27,18,82
daffadilio,0,0,0,0,0,0,0,0,6,10,20,0,9,27,0,2,0,0,0,0,0,20,0,0,94
damien,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
evae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Flam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,1,15,30
FriggleFraggles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Heyzeus,66,11,3,1,0,0,0,0,0,0,0,1,2,2,12,14,0,3,5,58,38,0,31,46,293
Hiten,22,0,0,0,0,0,0,0,0,0,0,1,0,0,3,10,0,0,0,43,36,3,7,16,141
jaimielovely,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18,35,59
John,0,1,0,0,0,0,0,0,4,24,3,1,0,0,0,2,1,0,0,44,4,0,10,21,115
Lewdgig,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,7,11,0,23
MegaTech,0,0,0,0,0,0,0,0,0,1,21,0,0,0,2,0,0,0,0,0,0,0,0,0,24
MrMallard,0,0,2,0,0,0,0,0,0,16,93,62,82,62,0,0,0,0,0,12,30,0,8,0,367
Paul,33,4,0,0,0,0,0,0,0,0,0,0,0,0,2,14,1,15,0,9,11,2,14,51,156
renavlt,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,4,0,0,0,0,19
SaltyPirate,0,0,0,0,0,0,0,2,0,12,46,7,0,0,21,0,9,0,0,0,19,0,0,0,116
Sicachu,84,0,5,0,0,0,0,0,0,0,0,32,27,8,21,9,0,2,9,21,8,1,6,9,242
soup,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,4,0,12
Tatsumaki,0,0,0,0,0,0,0,1,1,2,1,1,1,0,0,0,1,0,0,1,3,1,2,1,16
Tavi,13,1,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,3,0,2,0,0,24
TK,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,40,0,27,16,110
VirtualAi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Vulgorn,0,0,0,0,0,0,0,6,4,62,84,41,46,47,0,0,0,0,0,0,0,0,0,0,290
wlof,5,0,0,0,0,0,0,0,0,13,45,4,2,0,9,1,3,9,11,47,63,2,22,19,255
CECHAT,358,41,18,15,0,1,0,10,21,193,512,260,181,151,80,68,28,53,81,334,386,68,211,263,3333
