user,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,TOTAL
alexadorable,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0,22,0,0,0,0,0,0,0,28
Armando,47,51,23,20,8,0,0,0,0,0,8,3,16,4,18,2,44,29,9,4,1,6,9,36,338
Ashtar_Sheron_GLF,0,0,0,7,0,0,0,0,2,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,31
bokchoiii,0,68,121,13,16,10,0,0,0,0,0,5,5,22,0,28,5,0,0,0,0,0,0,0,293
breezyexcursion,43,9,0,0,0,0,0,0,0,0,6,34,25,18,0,16,2,7,11,4,7,0,3,0,185
cdorner,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3
ChrasSC,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,4
Coolppl,4,8,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,1,4,3,2,0,3,0,34
crackprosh,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,13
daffadilio,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
damien,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
DEKMS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3
evae,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,30
Flam,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,6
FriggleFraggles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12
Heyzeus,27,93,6,16,0,0,0,0,0,0,0,0,12,14,17,13,7,1,6,16,3,1,8,6,246
Hiten,32,11,0,0,0,0,0,0,0,0,0,33,2,0,0,0,0,0,0,0,0,2,0,0,80
jaimielovely,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,70
jeremy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6
John,26,0,0,0,0,0,0,2,8,17,1,3,0,0,3,0,0,2,2,0,0,0,0,1,65
Komb,0,0,0,0,1,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,12
Lewdgig,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,8
MegaTech,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
MrMallard,1,70,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,107
NigerianKnightmare,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,6,0,0,4,20
Nightmaker,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,13
Paul,35,23,0,0,0,0,0,0,0,0,0,0,0,0,8,7,1,0,0,0,0,0,0,0,74
renavlt,25,46,7,0,0,0,0,0,0,0,0,0,2,9,4,30,9,2,6,2,2,0,2,0,146
ridaoct17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2
SaltyPirate,19,4,1,0,0,0,0,0,0,0,0,14,10,7,6,14,1,7,0,0,0,0,0,0,83
Sicachu,68,189,73,19,0,0,0,0,0,0,0,0,1,23,20,73,1,2,30,16,1,2,6,14,538
Skullface,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,2,0,0,0,0,0,8
soup,0,0,0,0,0,0,0,0,0,0,0,0,0,32,31,41,24,5,0,0,0,0,0,0,133
SwordMaster13X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,7
Tatsumaki,17,4,0,0,0,0,0,0,0,0,0,0,0,2,0,1,4,1,1,0,0,0,1,1,32
Tavi,4,79,1,1,0,0,0,0,0,0,0,0,6,0,0,0,26,1,6,5,0,0,0,0,129
The,0,0,25,3,0,0,0,0,0,0,2,7,0,0,0,0,6,0,0,1,0,3,1,0,48
TheSwaggersaurus,0,0,25,3,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,1,0,3,1,0,42
TK,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,3,3,1,20
treewojima,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Ultimate,4,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,11,8,1,0,8,3,0,1,40
Vulgorn,0,0,0,0,0,0,0,0,2,2,18,3,11,0,0,1,0,0,0,0,0,0,0,0,37
wlof,0,0,0,0,0,0,0,0,6,13,6,13,13,15,1,64,0,1,34,45,11,4,3,0,229
CECHAT,370,685,269,79,25,19,2,2,20,33,46,123,114,147,149,292,165,77,123,102,54,35,53,158,3142
