user,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,TOTAL
adamwarlock2099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alexadorable,0,0,0,0,0,0,3,41,51,14,119,44,41,0,6,0,0,7,0,0,0,0,0,2,328
Armando,14,23,64,2,6,1,0,0,0,0,10,8,41,17,27,20,16,0,29,7,7,17,8,6,323
Ashtar_Sheron_GLF,0,0,0,0,0,0,0,0,0,0,0,0,4,34,0,0,0,0,0,0,0,0,0,0,38
Barinade88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bokchoiii,0,3,0,19,4,0,0,8,0,24,145,64,43,13,0,0,0,29,68,8,0,16,0,0,444
breezyexcursion,4,0,0,0,0,0,0,0,1,0,0,0,26,6,0,9,0,5,60,30,0,0,4,8,153
chained,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,30
ChrasSC,0,4,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,29,5,2,0,0,101
Chucky,0,0,0,0,0,0,0,0,0,0,33,0,0,9,10,20,16,9,0,6,0,0,0,1,104
cmc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dadmachine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
daffadilio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
damien,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
DEKMS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DragonPick,0,0,0,0,0,0,0,0,1,0,0,0,0,17,16,8,11,2,2,20,0,0,0,0,77
