user,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,TOTAL
alexadorable,16,8,0,0,0,3,0,0,0,0,39,12,0,2,0,0,0,0,0,0,0,0,0,0,80
Armando,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,27,3,5,46
Ashtar_Sheron_GLF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,26
bokchoiii,0,0,0,0,0,0,0,1,5,25,4,10,0,8,2,0,0,0,0,0,0,0,0,0,55
breezyexcursion,0,10,14,0,0,0,0,0,5,5,6,7,1,1,0,17,6,0,1,8,104,54,35,0,274
cdorner,0,0,0,0,0,0,0,2,2,1,0,0,0,2,0,0,0,2,8,0,0,0,0,0,17
chained,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,13
ChrasSC,0,0,0,0,0,0,0,0,0,0,1,0,1,12,0,4,0,0,1,0,0,3,0,1,23
Dadmachine,0,0,0,0,0,0,0,0,0,0,0,0,1,27,6,0,0,1,0,0,0,0,2,0,37
DragonPick,0,0,0,0,0,19,0,0,0,0,0,0,1,29,29,4,0,0,0,0,0,0,0,0,82
Error1355,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,5
evae,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,3,0,62
Flam,17,1,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,4,23,0,2,0,57
Flowing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3
FriggleFraggles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,13
GayStupidRetard,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,12
Heyzeus,5,16,11,0,0,0,0,2,0,6,0,7,21,22,14,0,6,10,10,44,33,0,34,90,331
Hiten,0,0,0,0,0,0,0,0,0,2,0,5,52,7,177,15,32,14,39,76,0,29,43,82,573
Hosea,0,0,0,0,0,0,0,0,4,12,3,2,0,1,29,4,6,4,26,25,11,21,35,1,184
jaimielovely,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
jeremy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,10
John,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,29,37,12,33,69,0,184
Lewdgig,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
MrMallard,17,12,0,5,1,40,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,17,98
Neoconkers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0,15
NigerianKnightmare,0,0,0,0,0,0,0,0,0,0,0,3,42,14,17,15,3,0,15,48,0,0,10,9,176
renavlt,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,2,1,4,0,4,4,12,18,41,108
SaltyPirate,0,0,0,0,0,0,1,1,4,0,5,0,24,0,40,11,22,0,0,0,0,0,0,0,108
Sicachu,5,15,0,4,0,0,0,0,0,0,0,0,41,58,89,12,6,12,12,90,23,35,24,117,543
Skullface,0,0,0,0,0,0,0,3,3,0,27,3,0,11,11,0,1,0,24,9,7,0,0,0,99
soup,0,0,4,0,0,0,0,0,1,8,0,0,0,0,0,7,15,0,0,0,10,27,6,0,78
Tadg30,0,0,0,0,0,0,0,0,0,7,1,4,0,2,2,0,1,0,0,0,0,0,0,0,17
Tatsumaki,0,1,0,0,0,0,0,0,0,0,3,0,6,3,2,1,0,1,5,0,1,6,1,6,36
Tavi,6,0,0,1,0,0,0,0,0,0,0,0,55,23,26,8,17,4,6,0,0,1,22,46,215
TheSwaggersaurus,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,14
TK,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,14,0,18,6,2,0,0,0,2,48
Vulgorn,0,0,0,0,0,0,0,3,7,18,2,0,49,16,22,0,0,0,0,0,0,0,0,34,151
Wise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,8,3,2,0,0,0,31
wlof,0,0,0,0,0,0,0,3,8,10,0,0,27,0,12,3,0,2,11,38,42,14,13,0,183
CECHAT,77,65,29,10,1,62,2,15,40,94,94,54,333,269,523,140,122,114,203,389,272,326,320,458,4012
