user,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,TOTAL
alexadorable,0,8,56,48,0,0,3,0,0,0,0,6,0,46,38,0,2,0,3,0,0,0,0,0,210
Ashtar_Sheron_GLF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3,0,0,0,0,0,0,0,0,33
bokchoiii,0,0,93,78,9,21,3,11,16,5,19,62,179,60,21,4,0,0,0,0,0,0,0,0,581
breezyexcursion,28,88,4,0,0,0,0,2,1,49,15,26,15,16,8,8,38,11,29,2,2,2,10,9,363
cdorner,0,0,0,0,0,0,0,0,1,0,1,0,2,3,0,5,0,3,2,4,3,2,0,0,26
ChrasSC,18,75,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,22,122
Coolppl,0,0,0,0,0,0,0,1,1,30,5,8,21,19,2,11,14,0,6,1,0,0,0,0,119
Error1355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
evae,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15
Flam,0,1,2,55,1,4,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69
Heyzeus,2,18,9,4,0,0,0,0,0,7,3,7,68,19,2,10,5,1,26,5,12,16,3,4,221
Hiten,0,0,0,0,0,0,0,0,4,11,3,15,202,67,22,10,0,0,77,20,3,0,0,13,447
jeremy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,17,20,0,0,0,0,3,9,6,65
John,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,38,0,0,45
Lewdgig,1,0,0,0,5,13,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
MrMallard,0,0,13,0,0,0,0,0,4,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,34
Neoconkers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8
One,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Paul,0,0,0,0,0,0,0,0,0,0,0,14,1,18,0,2,0,0,0,0,0,0,0,0,35
renavlt,1,0,0,0,0,0,0,0,0,0,0,0,5,0,10,7,5,0,0,9,0,0,0,2,39
SaltyPirate,4,1,0,0,0,0,0,0,0,0,0,0,8,0,6,15,2,0,0,0,0,0,0,0,36
Sicachu,0,0,40,60,0,0,0,0,0,0,0,1,97,29,40,4,26,17,0,37,15,0,4,30,400
Skullface,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7
soup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,3
SwordMaster13X,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,0,0,6,0,0,0,0,11
Tatsumaki,0,1,1,0,1,0,0,2,0,0,0,0,10,1,4,0,1,0,0,0,0,3,0,4,28
Tavi,0,1,0,0,0,0,0,0,0,0,0,21,0,13,36,5,0,0,0,0,0,0,0,0,76
TheSwaggersaurus,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3
TK,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,11
Vulgorn,0,0,40,0,0,1,0,23,6,5,3,62,172,174,154,40,0,6,0,0,0,0,0,26,712
wlof,0,0,0,0,0,0,0,0,2,38,5,2,0,17,0,0,2,0,91,21,8,26,0,0,212
CECHAT,67,193,259,250,16,39,11,46,42,161,59,228,783,483,383,143,118,39,234,114,51,92,29,123,3963
