user,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,TOTAL
alexadorable,0,0,29,0,0,16,1,19,18,34,0,0,0,115,26,11,0,0,0,0,0,0,0,32,301
Armando,13,5,27,29,7,8,0,0,0,0,0,0,46,111,90,28,11,22,13,50,24,24,21,15,544
Ashtar_Sheron_GLF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9
bokchoiii,0,0,4,11,0,0,0,2,23,29,95,45,134,70,0,0,0,25,126,52,0,6,0,0,622
breezyexcursion,12,0,0,0,0,0,0,0,1,0,0,3,11,59,19,1,0,0,0,0,18,59,26,47,256
cdorner,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,2,5,0,0,0,0,0,0,0,14
ChrasSC,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,35,0,0,0,0,57
crackprosh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,11
daffadilio,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
DragonPick,0,0,0,0,0,0,0,0,12,0,0,0,0,43,8,3,0,0,0,34,0,0,0,0,100
evae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,20
Flam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,22,27
FriggleFraggles,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
Heyzeus,1,0,0,0,0,0,0,0,1,6,0,10,48,51,13,32,23,10,3,11,9,32,0,0,250
Hiten,0,0,0,0,0,0,0,0,0,21,36,14,102,46,47,132,76,2,80,14,0,22,0,9,601
Hosea,0,0,0,0,0,0,0,2,17,24,16,4,18,19,12,40,2,0,0,0,0,4,0,0,158
jaimielovely,49,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,19,0,76
jeremy,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8
John,0,0,0,0,0,0,0,0,0,1,0,0,6,0,7,0,1,28,110,37,2,82,31,0,305
Lewdgig,0,0,0,1,0,0,0,0,0,0,0,0,0,63,10,0,0,0,0,0,0,2,21,64,161
MegaTech,0,0,0,0,0,0,0,0,9,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,14
MrMallard,47,0,0,0,0,0,11,2,0,8,68,1,0,0,0,0,33,11,0,0,0,0,0,0,181
Neoconkers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,7,0,0,0,0,0,11
NigerianKnightmare,0,0,0,0,0,0,0,0,0,0,79,36,109,33,34,29,0,0,0,7,0,6,5,0,338
renavlt,1,0,0,0,0,0,0,0,0,4,5,1,7,16,33,32,2,11,0,16,7,12,21,25,193
ridaoct17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,10
SaltyPirate,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3
Sicachu,19,6,0,0,0,0,0,5,17,7,87,0,0,15,11,109,30,14,0,0,15,49,24,97,505
Skullface,0,0,0,0,0,0,0,3,2,0,24,0,0,32,3,0,0,0,0,0,0,0,0,11,75
soup,0,1,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,26,37,112
swoleteam,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
Tatsumaki,1,0,0,0,0,0,0,0,2,6,1,0,0,35,10,0,1,0,3,8,0,2,8,9,86
Tavi,12,0,0,14,0,0,0,0,0,0,0,0,0,0,0,26,3,0,3,0,0,0,0,0,58
teepan,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,33
TheSwaggersaurus,6,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,1,0,0,0,0,15
TK,1,0,1,0,0,0,0,0,0,0,0,4,44,23,16,19,0,10,0,11,1,0,10,13,153
Vulgorn,0,1,0,0,5,0,0,16,0,23,0,1,1,0,0,0,0,0,0,0,0,0,0,0,47
Wise,28,0,0,0,0,0,0,0,0,0,0,2,0,32,0,8,0,0,0,0,0,0,6,0,76
wlof,0,0,0,0,0,0,0,0,0,0,1,5,84,36,7,117,52,11,27,9,12,50,3,0,414
CECHAT,225,17,66,87,12,24,12,49,109,167,420,126,612,839,352,595,250,169,372,289,99,384,224,385,5884
