user,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,TOTAL
alexadorable,0,0,9,0,0,0,0,0,12,5,15,21,2,177,185,8,6,0,0,0,0,0,0,0,440
Armando,0,0,43,1,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,17,3,0,0,0,85
Ashtar_Sheron_GLF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
bokchoiii,0,0,87,31,0,0,0,3,25,80,32,58,184,261,164,0,0,0,0,0,0,0,0,0,925
breezyexcursion,0,0,0,0,0,0,0,0,2,0,1,0,56,17,0,4,7,3,0,27,1,0,0,0,118
cdorner,0,0,0,0,1,4,3,2,13,3,4,1,4,0,0,0,2,1,0,4,0,0,0,0,42
ChrasSC,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,8
crackprosh,22,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
Dadmachine,12,5,25,0,0,0,0,0,0,0,11,34,35,6,4,0,0,0,4,0,0,0,0,0,136
DragonPick,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Drewnami,1,3,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,13
Error1355,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
evae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
Flam,42,2,5,13,0,0,0,0,0,0,0,0,0,8,19,0,0,0,0,0,0,0,0,0,89
FriggleFraggles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,3
Heyzeus,0,0,0,0,0,0,0,0,0,0,15,23,30,36,39,27,28,12,22,3,0,0,0,0,235
Hiten,0,0,0,0,0,0,0,0,1,31,20,131,99,19,93,208,66,0,2,61,5,0,0,0,736
Hosea,0,0,1,0,0,0,0,0,0,5,14,15,15,27,18,0,9,1,0,6,0,0,0,0,111
jeremy,0,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
John,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,8,4,0,0,0,0,0,17
Lewdgig,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7
MegaTech,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
MrMallard,60,10,1,7,4,7,4,0,67,62,35,48,23,94,6,0,0,0,0,0,0,0,0,0,428
Neoconkers,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,1,0,0,0,0,0,0,0,14
nevershine,0,0,0,0,0,0,0,0,0,0,0,0,0,14,43,13,0,0,0,5,0,0,0,0,75
NigerianKnightmare,27,0,0,0,0,0,0,2,0,2,14,26,14,2,126,0,32,0,2,0,0,0,0,0,247
renavlt,1,0,0,0,0,0,0,0,0,0,4,15,20,44,34,3,21,0,3,20,1,0,0,0,166
SaltyPirate,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,10
Sicachu,89,0,59,0,0,0,0,0,0,0,0,100,122,215,134,155,34,3,25,38,4,0,0,0,978
soup,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,29
stevethewindow,0,0,0,0,0,0,0,0,0,9,4,0,0,0,1,0,0,0,0,0,0,0,0,0,14
Tatsumaki,0,0,0,0,1,0,0,0,4,3,0,3,2,5,19,6,6,0,0,0,0,0,0,0,49
Tavi,4,0,42,5,0,0,0,0,0,0,0,17,46,102,78,34,77,15,11,29,7,0,0,0,467
teepan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,15,0,0,0,0,0,0,37
TK,29,0,0,0,0,0,0,0,0,0,0,0,33,45,7,0,19,16,5,7,0,0,0,0,161
Vulgorn,0,2,38,6,4,1,0,0,54,67,0,107,57,102,22,0,0,0,0,0,0,0,0,0,460
Wise,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
wlof,0,0,0,0,0,0,0,0,1,1,24,113,19,1,1,73,17,7,13,10,0,0,0,0,280
CECHAT,312,29,321,74,13,12,7,7,190,270,193,713,771,1189,999,537,371,85,92,255,21,0,0,0,6461
