user,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,TOTAL
alexadorable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,38,2,0,0,0,0,6,0,107
Ascended,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0,34,6,8,0,0,0,72
Ashtar_Sheron_GLF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4
bokchoiii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,8,0,0,13,0,0,2,0,60
breezbot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,5
breezyexcursion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,65,6,20,10,3,1,13,12,11,155
Burnt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,7,0,0,29,5,3,60
cdorner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,15,14,26,7,6,1,0,0,93
chained,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,7
ChrasSC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
Coolppl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50,3,0,0,9,1,65
daffadilio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,23
Error1355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6
evae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,9,0,0,21
Flam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,6,22,12,30,50,4,14,158
gna647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,3,12
Heyzeus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,1,55,14,7,1,1,2,99
Hiten,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,3,27,29,24,9,10,20,133
jeremy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,21,34,0,63
joestarrr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,79,28,18,3,0,0,129
John,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,33
kono,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,11,45,121
MegaTech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
MrMallard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,28,90,30,12,1,0,0,0,164
Neoconkers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,25,13,0,0,0,0,42
peace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
renavlt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,21,10,39,20,10,5,7,23,142
SaltyPirate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,9,0,0,1,25,41
Sicachu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,34,116,29,14,10,21,32,304
Skullface,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,28,91,6,11,1,10,0,3,167
soup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,0,0,25
Tatsumaki,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,10,3,2,3,1,3,7,33
TK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,20,1,6,1,0,0,5,0,39
Vulgorn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,47,51,115,45,35,48,8,23,392
wlof,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,25,99,12,14,5,12,0,180
CECHAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,273,316,429,754,269,201,291,157,251,2964
