user,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,TOTAL
alexadorable,0,0,0,0,1,0,0,0,2,94,0,0,0,68,0,0,0,22,8,0,2,0,0,0,197
Armando,0,9,17,0,0,0,0,0,0,0,0,8,1,6,5,0,0,21,36,7,26,41,6,0,183
Ashtar_Sheron_GLF,0,0,2,0,0,0,0,0,0,29,0,0,0,0,0,2,1,0,0,0,0,0,0,0,34
bokchoiii,0,3,13,0,0,0,0,0,0,103,6,12,0,0,0,0,1,0,71,0,5,8,44,0,266
breezyexcursion,16,0,0,0,0,0,0,0,2,4,21,7,5,0,53,14,3,5,40,43,2,15,4,7,241
cdorner,0,0,0,0,0,0,0,0,1,0,0,1,0,0,19,1,5,0,4,0,0,11,3,0,45
ChrasSC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,4
Coolppl,0,0,0,0,0,0,0,0,0,29,15,5,8,19,7,7,2,6,5,0,0,0,0,0,103
daffadilio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,49,2,116
evae,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5
Flam,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,9,8,63,1,91
GitHub,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Heyzeus,1,6,52,0,0,0,0,0,0,0,15,9,17,13,59,16,3,3,60,69,0,2,0,13,338
Hiten,1,0,0,0,0,0,0,3,0,1,32,12,14,31,59,21,3,0,41,1,2,0,0,8,229
John,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18,9,23,17,11,0,84
Lewdgig,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
MegaTech,0,0,0,0,0,0,0,3,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,10
MrMallard,0,5,0,0,3,0,0,0,0,78,11,0,0,2,0,0,0,0,0,0,0,0,0,0,99
NigerianKnightmare,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,12,0,0,0,0,0,4,0,0,39
Paul,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,18
renavlt,0,0,0,0,0,0,0,0,0,2,0,0,3,5,0,5,0,0,0,2,2,15,0,0,34
SaltyPirate,0,0,0,0,0,0,0,5,0,0,2,2,0,0,18,7,0,0,0,0,0,0,0,0,34
Sicachu,8,33,72,0,0,0,0,0,0,0,0,0,8,54,72,7,3,0,101,37,12,38,16,11,472
Skullface,0,0,0,0,0,0,0,1,0,102,5,0,0,27,2,15,0,0,33,3,1,0,12,0,201
Tatsumaki,2,0,0,0,0,0,0,0,0,1,3,0,0,0,0,4,0,2,0,0,0,1,0,1,14
Tavi,0,1,2,0,0,0,0,0,0,0,0,0,0,5,5,0,2,4,0,8,0,13,0,0,40
TheSwaggersaurus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,25,2,32
TK,0,20,30,0,0,0,0,0,0,0,0,0,0,23,101,18,5,9,44,20,0,2,0,0,272
Ultimate,0,0,0,0,0,0,0,0,0,0,0,0,6,52,0,0,0,0,8,62,7,2,4,0,141
Vulgorn,0,0,0,0,0,0,0,2,0,38,13,7,7,0,0,0,0,0,0,10,8,19,3,3,110
wlof,0,0,0,0,0,0,0,0,0,0,35,30,12,12,0,32,3,1,30,61,2,8,0,0,226
znnsk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
CECHAT,42,78,188,0,4,3,0,14,5,482,158,93,81,317,431,161,34,88,499,338,101,269,258,48,3692
