user,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,TOTAL
alexadorable,0,0,0,0,0,1,0,11,20,0,23,0,1,0,0,0,2,0,0,0,0,0,0,0,58
Ashtar_Sheron_GLF,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
bokchoiii,0,0,18,0,4,0,12,0,17,5,0,14,0,0,0,0,0,0,10,113,3,1,0,0,197
breezyexcursion,9,0,0,0,0,0,0,0,3,2,3,8,0,40,0,13,24,12,6,0,42,10,29,24,225
cdorner,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5,6,10,0,2,0,0,25
chelsgoat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
ChrasSC,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,3
Coolppl,0,0,0,0,0,0,0,3,2,14,22,4,8,2,16,11,2,6,0,16,6,3,1,12,128
daffadilio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Drewnami,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
EsuMark,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
evae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23
Flam,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,2,0,0,0,0,0,0,8
Heyzeus,4,1,0,0,0,0,0,0,0,12,3,13,3,36,15,5,26,25,5,5,40,2,3,27,225
Hiten,2,0,0,0,0,0,0,1,0,8,37,21,50,18,18,30,40,25,8,11,76,5,0,19,369
jeremy,0,0,0,0,0,0,0,0,0,0,0,0,16,14,1,7,8,11,0,0,0,0,0,7,64
John,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,7,0,60
Lewdgig,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
MegaTech,0,0,0,0,0,0,0,0,4,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,19
MrMallard,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,1,7,4,6,0,0,0,0,0,23
Neoconkers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16
Paul,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1,0,0,17
renavlt,0,0,0,0,0,0,0,0,0,0,0,0,11,2,7,31,0,2,0,0,4,0,2,24,83
SaltyPirate,0,1,0,0,0,1,0,1,0,8,31,3,5,13,18,0,0,0,0,0,0,0,0,0,81
Sicachu,0,3,9,6,0,0,0,0,0,0,0,30,28,2,0,40,5,31,15,1,6,0,0,47,223
Skullface,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,3,0,2,3,41,73
soup,0,0,0,18,0,0,0,0,0,0,0,0,1,1,22,22,0,0,0,0,0,0,0,0,64
SwordMaster13X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,12
Tatsumaki,2,0,0,0,0,0,0,2,0,0,0,1,0,4,1,0,0,1,0,0,0,0,0,2,13
Tavi,1,0,0,0,0,0,0,0,15,2,0,3,0,0,0,0,0,0,0,0,0,0,0,4,25
TheDudeYou'reTalkingTo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
TK,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,32
Vulgorn,4,0,2,0,0,0,0,7,2,0,2,12,0,2,4,63,0,0,0,0,0,0,0,16,114
wlof,0,0,0,0,0,0,0,0,0,0,4,13,37,18,22,4,5,6,6,24,66,0,0,0,205
CECHAT,22,7,30,24,9,2,13,25,64,65,130,148,163,153,125,235,119,131,62,278,247,26,75,247,2400
