user,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,TOTAL
alexadorable,0,43,12,1,0,9,5,4,13,3,22,11,5,2,5,0,0,0,0,0,0,0,0,0,135
Ashtar_Sheron_GLF,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,13
bokchoiii,30,7,5,11,4,28,6,0,5,24,69,57,0,1,1,4,0,0,0,63,4,0,0,0,319
breezbot,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3
breezyexcursion,14,0,0,0,0,0,0,0,5,10,9,3,0,1,0,4,0,0,3,35,47,28,88,8,255
Burnt,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,13
cdorner,0,0,0,0,0,0,0,1,0,0,15,5,0,1,0,1,0,0,0,23,0,0,0,0,46
ChrasSC,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,1,1,0,0,8
Coolppl,3,0,0,0,0,0,0,3,5,4,8,1,9,1,10,0,1,2,1,0,1,1,0,0,50
crackprosh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
daffadilio,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Drewnami,3,4,46,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65
EsuMark,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Flam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,37,42,9,19,0,118
fvckboiipao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
GB,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,0,0,0,0,12
Heyzeus,0,0,0,1,6,5,0,1,4,0,1,3,1,5,0,2,9,6,9,13,13,0,2,7,88
Hiten,0,0,0,0,0,0,0,0,0,1,21,23,18,3,14,19,2,2,14,23,0,82,36,13,271
jeremy,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,2,0,16
joestarrr,0,0,0,0,0,8,0,31,2,0,0,0,0,15,0,1,0,2,7,17,5,0,0,0,88
John,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,9,84,24,12,8,0,147
lapiz,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
MegaTech,0,0,0,0,0,0,0,2,2,0,2,0,2,0,0,0,0,0,0,0,0,3,0,0,11
MrMallard,0,0,0,0,8,6,0,0,0,0,0,0,0,2,4,0,0,0,0,0,5,0,0,7,32
Paul,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,1,0,9
renavlt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,12,0,1,26
ridaoct17,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
SaltyPirate,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,3,6,9,5,5,0,0,38
Sicachu,0,0,0,0,0,0,0,1,3,0,0,13,2,3,32,13,8,4,8,37,40,30,2,6,202
Skullface,44,0,0,0,0,0,15,69,45,19,63,14,7,18,0,0,5,0,3,0,0,10,4,0,316
soup,13,0,0,0,2,21,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,43
Tatsumaki,0,2,3,0,0,2,0,2,3,0,2,0,2,2,0,0,1,0,0,206,4,2,0,1,232
themmons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,4,37
TK,25,46,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23,9,0,0,110
Vulgorn,50,68,117,36,1,46,4,53,15,1,56,41,0,3,0,0,0,4,13,26,0,0,0,0,534
wlof,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,6,16,3,8,27,21,27,4,0,115
CECHAT,203,174,189,62,23,137,38,167,102,63,276,176,51,70,70,59,50,38,89,605,244,239,207,51,3383
