user,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,TOTAL
alexadorable,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
Armando,3,0,8,0,0,0,0,0,0,0,18,7,6,7,1,0,16,3,12,8,46,0,1,0,136
bokchoiii,0,0,0,0,0,0,0,9,38,10,1,4,14,10,0,11,0,0,13,0,0,0,0,0,110
breezyexcursion,4,0,0,0,0,0,0,0,0,0,15,20,67,19,1,0,4,1,13,13,0,0,4,30,191
cdorner,0,0,0,0,0,0,0,0,0,0,0,2,6,6,0,0,6,1,0,1,0,3,1,0,26
Coolppl,0,0,0,0,0,0,0,0,0,0,14,8,20,5,0,1,1,1,10,0,0,0,0,0,60
crackprosh,0,0,0,0,3,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,1,0,28
daffadilio,0,16,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
Drewnami,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Flam,4,3,0,0,0,0,0,0,0,0,0,0,1,0,2,4,0,0,0,0,0,0,0,0,14
Heyzeus,1,1,3,0,0,0,0,0,0,0,0,7,27,13,4,2,12,4,3,6,0,0,0,11,94
Hiten,0,2,0,0,0,0,0,0,0,0,0,4,4,3,0,5,15,0,0,0,2,0,0,0,35
John,0,0,0,0,0,0,0,0,14,8,0,0,0,4,0,1,0,3,8,3,31,3,0,5,80
Komb,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Lewdgig,0,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
MegaTech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,14
MrMallard,0,0,0,0,0,0,0,5,3,3,2,0,0,1,1,0,0,0,0,0,0,0,0,0,15
Neoconkers,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
NigerianKnightmare,0,0,0,0,0,0,0,0,0,4,18,4,3,0,0,0,0,0,0,0,3,1,4,0,37
Nightmaker,5,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,13
Paul,7,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,0,11,43
renavlt,0,0,0,0,0,0,0,0,0,0,1,0,7,2,0,0,1,0,1,2,6,0,0,11,31
SaltyPirate,0,0,0,0,0,0,0,0,6,0,0,3,8,2,18,12,10,0,0,0,0,0,0,0,59
Sicachu,13,7,0,0,0,0,0,0,0,0,0,0,14,7,6,0,14,6,10,4,21,4,5,20,131
Skullface,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
soup,6,0,0,0,0,0,0,0,0,0,0,0,1,20,4,1,0,0,1,0,6,0,0,12,51
SwordMaster13X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Tatsumaki,0,0,0,0,0,0,0,0,6,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,10
Tavi,0,0,0,1,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,8
TK,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,3,0,0,0,0,3,0,14
Ultimate,0,0,0,0,0,0,0,0,0,0,14,1,1,0,0,0,5,0,5,4,0,0,9,2,41
Vulgorn,0,0,2,0,0,0,0,3,35,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,50
wlof,0,0,0,0,0,0,0,0,0,0,0,2,51,9,0,0,0,4,0,9,0,1,4,0,80
CECHAT,43,53,28,1,3,9,5,17,103,36,86,71,233,122,53,37,85,27,76,53,140,16,33,103,1433
