user,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,TOTAL
Ascended,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,1,1,55,3,1,73
Ashtar_Sheron_GLF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2,0,2,0,0,0,0,37
bokchoiii,0,0,8,80,10,83,4,0,2,7,12,97,17,2,0,0,0,0,0,0,0,0,0,4,326
breezbot,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,37
breezyexcursion,0,0,0,0,0,0,0,0,0,9,0,0,0,5,0,3,1,18,19,9,36,25,0,6,131
Burnt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,61
cdorner,0,0,0,0,0,0,0,0,0,6,1,26,0,6,2,1,15,14,23,23,7,3,4,7,138
ChrasSC,0,0,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,13,2,0,1,6,0,0,35
Coolppl,0,0,0,0,1,33,5,3,0,1,0,2,1,0,9,11,11,0,5,0,0,1,1,0,84
crackprosh,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
daffadilio,0,0,6,11,0,62,1,0,0,4,0,0,0,0,0,2,11,0,0,0,0,0,0,0,97
evae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6,15
Flam,0,0,0,0,0,0,0,0,2,2,0,0,0,0,3,0,38,3,0,0,0,14,10,20,92
Heyzeus,17,0,0,0,0,12,3,1,0,0,0,0,0,0,0,1,41,33,47,3,7,4,4,37,210
Hiten,0,0,0,0,0,0,0,4,2,0,19,25,1,3,35,33,89,20,2,1,23,64,7,30,358
jeremy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,22,0,0,0,0,0,0,54
joestarrr,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,5,14,18,7,49
John,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
lapiz,0,0,0,65,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78
MegaTech,0,0,0,0,0,0,0,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7
MrMallard,0,0,0,0,0,0,0,0,0,0,1,40,3,0,3,6,0,2,0,0,21,0,7,0,83
Neoconkers,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,4,27,2,0,0,0,0,46
Paul,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
renavlt,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,38,0,2,5,4,45,100
SaltyPirate,0,0,0,11,1,2,0,0,0,0,0,0,0,0,0,1,14,10,2,0,0,12,0,0,53
Sicachu,0,0,0,0,0,0,0,0,1,0,0,12,0,0,32,21,9,12,151,22,26,36,24,53,399
Skullface,1,0,0,0,0,8,0,5,0,0,0,10,0,4,0,0,0,0,3,0,0,0,5,15,51
soup,20,0,0,69,14,20,1,0,0,0,0,0,0,0,0,0,0,39,103,0,0,6,20,93,385
Tatsumaki,0,0,2,2,1,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,19
TheSwaggersaurus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4
TK,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,19,3,7,38
Vulgorn,2,0,0,0,0,0,0,0,1,1,0,0,5,1,0,5,0,0,0,0,2,18,8,3,46
wlof,0,0,0,0,0,0,3,2,0,0,0,0,0,5,0,0,4,1,42,46,15,25,0,0,143
CECHAT,42,2,16,258,40,221,24,20,11,31,35,212,28,41,88,84,306,193,471,109,153,318,124,435,3262
