user,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,TOTAL
alexadorable,0,0,0,4,2,0,0,2,7,102,5,5,0,0,0,0,0,0,0,0,0,0,0,0,127
Ashtar_Sheron_GLF,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5
bokchoiii,16,0,10,0,0,56,59,2,0,14,0,0,0,0,7,7,5,0,0,0,0,0,0,0,176
breezbot,0,0,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,6
breezyexcursion,2,0,0,0,0,0,0,0,0,14,0,33,4,2,12,1,2,5,0,6,1,0,1,68,151
Burnt,43,9,18,2,3,9,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,121
cdorner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,6,15,1,0,13,1,0,41
ChrasSC,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11
Coolppl,0,0,0,0,0,0,0,0,2,8,0,13,4,0,0,0,0,0,0,7,0,2,1,4,41
crackprosh,9,5,16,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,38
daffadilio,11,0,1,1,0,2,23,3,0,0,0,0,0,0,0,0,0,0,0,0,2,16,0,2,61
Damage,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
damien,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Drewnami,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
Flam,0,3,0,0,0,0,0,0,0,0,0,3,8,4,0,7,1,0,2,0,1,46,0,9,84
Heyzeus,2,0,1,0,0,0,0,0,0,0,0,10,0,6,3,0,2,2,16,6,4,4,6,1,63
Hiten,3,0,0,0,0,0,0,0,0,0,0,0,4,11,11,7,1,0,1,2,0,0,13,59,112
jeremy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,21,0,0,28
jetsonisajet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
joestarrr,0,0,0,0,0,8,22,1,0,0,0,1,11,6,1,0,0,0,4,0,0,0,0,0,54
John,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,22,5,0,4,0,0,0,17,56
MrMallard,0,0,0,0,0,0,0,0,0,5,1,0,8,7,0,0,0,0,0,0,0,0,0,0,21
Neoconkers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,7
renavlt,2,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,16,1,0,24
SaltyPirate,0,1,0,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,25,10,6,50
Sicachu,11,0,12,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,31,3,0,64,16,16,165
Skullface,0,0,0,0,10,1,0,0,3,67,14,43,11,1,8,4,15,2,8,10,5,4,0,10,216
soup,7,0,2,0,11,34,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,88
Tatsumaki,0,0,0,0,1,1,1,0,0,4,0,1,6,1,2,0,0,1,0,2,0,3,1,0,24
TheDudeYou'reTalkingTo,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
TK,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,1,0,16,12,12,46
Vulgorn,0,0,0,3,0,0,0,6,5,62,3,18,0,2,5,3,3,0,0,0,0,0,0,0,110
wlof,0,0,0,0,0,0,3,0,1,4,0,57,4,8,1,5,0,1,6,22,9,50,6,54,231
CECHAT,113,19,61,15,27,127,164,16,21,282,26,188,68,50,69,41,60,23,85,68,25,299,71,262,2180
