user,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,TOTAL
alexadorable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,1,0,0,0,9
Ashtar_Sheron_GLF,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
bokchoiii,0,1,25,37,0,0,0,0,7,15,0,59,22,0,9,4,24,0,0,0,0,0,0,0,203
breezyexcursion,0,0,0,0,0,0,0,0,0,0,7,1,3,6,5,0,1,0,6,0,0,0,2,2,33
cdorner,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,1,5,0,0,0,10
ChrasSC,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,2,5,14
Coolppl,0,0,0,0,0,0,0,0,0,8,17,12,14,5,20,3,9,1,1,2,1,1,0,0,94
daffadilio,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
evae,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Flam,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4
Heyzeus,0,0,3,1,0,0,0,0,0,0,0,29,10,0,7,0,7,8,0,5,2,2,2,13,89
Hiten,0,0,0,0,0,0,0,3,0,10,12,48,28,4,2,0,68,41,2,10,2,1,2,22,255
Lewdgig,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,3
MegaTech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
MrMallard,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Neoconkers,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,8
Paul,2,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,5,5,0,0,0,0,0,0,20
renavlt,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,25,2,0,2,0,0,0,0,36
SaltyPirate,1,0,0,0,0,0,0,0,7,0,0,0,0,4,15,1,0,0,0,0,0,0,0,0,28
Sicachu,0,0,0,0,0,0,0,0,0,0,0,35,11,0,9,6,99,21,0,5,12,6,2,5,211
Skullface,0,0,0,0,0,0,0,0,0,0,1,6,2,0,0,0,0,0,0,0,2,0,0,5,16
soup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2,0,0,0,0,0,0,38
SwordMaster13X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12
Tatsumaki,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,1,1,0,0,0,7
Tavi,0,3,2,0,0,0,0,0,0,0,0,12,4,0,1,1,24,3,0,0,0,2,0,0,52
teepan,0,0,8,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
TK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,1,0,24
Vulgorn,0,2,5,5,1,1,0,8,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,27
wlof,0,0,0,0,0,0,0,0,0,3,3,10,0,0,18,0,13,2,0,13,13,3,0,0,78
CECHAT,4,8,46,80,1,2,0,11,14,43,48,218,108,20,94,15,318,109,12,40,42,15,13,64,1325
