user,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,TOTAL
Ascended,0,0,0,0,0,0,0,0,0,0,0,0,4,128,34,149,100,23,32,0,0,10,18,21,519
Ashtar_Sheron_GLF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
bokchoiii,24,8,8,0,2,0,0,6,6,86,15,124,21,5,39,124,60,0,0,0,0,0,0,0,528
breezbot,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,1,0,0,0,0,10
breezyexcursion,46,0,0,0,0,0,0,0,0,1,0,3,2,30,4,11,0,1,25,0,0,0,0,0,123
Burnt,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,13
cdorner,0,0,0,0,1,0,0,0,1,0,3,2,0,4,0,0,0,0,37,8,0,40,21,1,118
chained,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
ChrasSC,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Coolppl,0,0,0,0,0,0,0,0,8,4,5,0,3,21,3,4,1,3,7,0,2,2,0,0,63
daffadilio,18,0,0,1,0,0,1,0,1,8,0,0,0,0,0,0,0,0,0,0,0,11,0,0,40
evae,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Flam,0,0,0,0,0,0,0,0,0,0,6,10,67,85,4,24,76,1,0,0,2,5,0,0,280
Heyzeus,4,0,0,0,0,0,0,3,0,4,0,0,0,4,5,0,9,3,26,16,0,0,5,1,80
Hiten,0,0,0,0,0,0,0,0,0,8,4,0,1,2,0,17,1,28,0,26,26,91,45,1,250
jeremy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8
joestarrr,2,0,0,0,0,0,0,0,0,27,3,0,31,56,10,81,40,61,68,0,2,1,48,0,430
John,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,24,94,0,120
MegaTech,0,0,0,0,0,0,0,7,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13
MrMallard,0,0,0,0,0,0,0,0,5,3,0,0,0,28,1,0,0,0,0,0,4,14,39,12,106
Neoconkers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,2,0,0,0,20
Paul,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,11
renavlt,0,0,0,0,0,0,0,0,0,2,0,0,3,10,0,0,0,17,16,44,1,20,11,7,131
SaltyPirate,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,12,0,0,9,1,26
Sicachu,6,0,0,0,0,0,0,0,0,8,0,0,21,31,0,0,0,47,24,81,8,118,13,8,365
Skullface,0,0,0,0,0,0,0,0,16,50,15,26,40,132,6,115,48,69,125,0,16,6,142,3,809
soup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,22,1,14,0,1,0,0,0,85
Tatsumaki,3,0,0,0,0,0,0,0,1,0,2,13,2,17,0,24,0,0,1,0,4,6,2,0,75
teepan,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
TheDudeYou'reTalkingTo,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
TK,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,1,93
Vulgorn,0,0,0,0,0,1,1,0,13,41,31,59,99,111,0,39,30,20,48,0,0,0,43,1,537
wlof,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1,1,14,30,8,96,0,0,154
CECHAT,127,9,10,1,3,1,2,16,56,243,87,241,295,668,106,670,388,280,437,219,78,534,494,57,5022
