user,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,TOTAL
alexadorable,0,0,0,0,21,47,13,0,0,12,5,87,181,131,130,21,6,0,0,19,0,0,0,0,673
Ashtar_Sheron_GLF,0,0,0,0,0,0,0,0,0,0,0,0,17,33,33,0,0,1,0,0,0,0,0,0,84
bokchoiii,0,4,94,34,26,64,31,20,17,29,17,137,281,176,18,2,0,0,0,0,0,0,0,0,950
breezyexcursion,0,0,0,0,0,0,6,0,0,20,5,7,0,21,35,3,11,5,10,13,0,17,14,6,173
Burnt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,0,0,0,11
cdorner,0,0,0,0,2,0,0,0,1,8,0,0,0,22,0,0,0,0,3,0,3,0,0,1,40
ChrasSC,0,0,0,0,0,0,0,0,0,0,0,0,0,10,20,0,0,0,0,0,0,0,0,0,30
Coolppl,0,0,4,0,0,0,0,0,0,19,17,35,39,34,50,5,12,4,0,0,9,10,0,0,238
Drewnami,0,0,0,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
EsuMark,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Flam,0,0,0,0,0,0,0,0,1,0,4,1,0,28,11,0,9,0,0,1,0,0,0,0,55
Heyzeus,1,0,2,0,0,0,0,0,0,0,0,0,4,31,10,2,6,0,2,11,13,17,7,24,130
Hiten,0,0,0,0,0,0,0,0,0,7,42,22,143,89,0,1,0,5,0,23,126,34,42,1,535
jeremy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,30,10,20,6,132
John,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,19,2,9,2,14,22,42,0,113
lapiz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,12
MegaTech,0,0,0,0,0,0,0,0,0,9,8,0,0,0,1,3,0,0,0,0,0,0,0,0,21
MrMallard,0,7,20,2,9,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,21,5,68
Neoconkers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,27,0,0,0,0,29
renavlt,1,0,0,0,0,0,0,0,0,0,4,0,0,4,28,0,1,0,0,0,3,6,1,0,48
SableWolfAngel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2
SaltyPirate,0,1,0,0,0,0,0,0,0,10,0,5,5,7,25,0,6,0,0,0,0,0,0,0,59
Sicachu,16,1,85,26,0,0,0,0,0,0,5,0,86,27,27,7,1,2,2,9,54,29,5,34,416
Skullface,0,0,0,0,5,38,12,0,0,0,0,3,4,0,47,20,4,2,7,0,0,6,1,1,150
soup,0,0,9,30,0,13,15,0,0,0,0,0,0,26,70,0,3,0,0,0,0,0,0,0,166
SwordMaster13X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Tatsumaki,1,0,0,0,0,3,0,0,1,1,1,2,5,2,7,0,4,1,2,2,7,0,0,0,39
Tavi,0,3,15,1,0,0,0,0,0,0,8,0,36,26,3,0,2,1,0,0,0,0,0,1,96
TK,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,18,19,40,82
Vulgorn,7,0,32,0,0,12,0,15,17,26,33,117,243,79,125,6,0,0,0,0,3,17,0,0,732
wlof,0,0,0,0,0,0,0,0,0,12,3,3,0,8,0,0,7,3,4,22,70,50,10,0,192
CECHAT,28,16,261,94,84,177,77,35,40,159,152,419,1046,754,640,71,94,26,40,201,337,236,184,129,5300
