user,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,TOTAL
adamwarlock2099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
alexadorable,0,0,0,0,18,24,10,0,21,13,36,4,12,0,66,4,2,6,0,0,0,0,0,0,216
Armando,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,10,43,75,72,226
Ashtar_Sheron_GLF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
bokchoiii,0,0,7,15,21,13,3,0,8,32,109,93,194,117,0,3,0,0,0,10,0,3,0,0,628
breezyexcursion,4,43,0,0,0,0,0,0,3,0,1,4,0,7,5,0,0,0,8,8,4,10,4,0,101
cdorner,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,17,6,0,0,0,0,25
ChrasSC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,9
DragonPick,0,0,0,0,0,0,0,0,18,12,0,0,0,8,8,0,0,0,28,0,0,0,2,0,76
Error1355,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
evae,9,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,10,0,70
Flam,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FriggleFraggles,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Heyzeus,15,0,0,0,0,0,0,0,7,1,2,9,0,25,14,7,13,14,0,0,0,0,4,33,144
Hiten,0,0,0,0,0,0,1,0,0,27,46,52,61,49,80,23,108,5,45,0,0,0,8,111,616
Hosea,0,0,0,0,0,0,0,0,0,3,0,2,2,22,0,0,0,0,0,0,0,5,0,0,34
jaimielovely,0,42,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47
jeremy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,0,37,55
John,0,0,0,0,0,0,0,2,0,0,20,0,5,74,13,0,5,0,0,0,0,0,9,0,128
Lewdgig,0,0,0,0,0,0,0,0,0,2,0,0,0,15,0,0,0,0,0,0,0,0,0,4,21
MegaTech,0,0,0,0,0,0,0,0,12,15,0,0,0,0,0,0,18,1,0,0,0,0,0,0,46
MrMallard,0,0,0,0,0,13,16,0,0,16,62,0,1,0,40,0,2,0,0,0,4,4,20,3,181
Neoconkers,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,19
NigerianKnightmare,0,0,0,0,0,0,0,0,0,0,0,2,0,0,34,0,0,0,5,0,0,0,0,0,41
renavlt,0,0,0,0,0,0,0,0,0,0,1,0,46,26,13,0,0,5,54,5,3,27,59,20,259
ridaoct17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SaltyPirate,0,3,1,0,0,0,0,0,19,1,0,4,9,0,0,1,0,0,0,0,0,0,0,0,38
Sicachu,24,5,0,0,0,0,0,0,0,0,32,68,136,53,127,28,102,15,91,10,11,39,46,2,789
Skullface,0,0,0,0,0,0,0,0,28,8,16,25,2,1,0,0,0,0,0,0,0,0,0,0,80
soup,7,3,0,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,39,12,1,0,14,0,99
SwordMaster13X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,3,0,0,0,0,0,0,15
Tatsumaki,0,0,0,0,1,0,2,0,0,1,5,2,6,1,3,0,1,1,1,0,0,1,0,1,26
Tavi,0,0,0,0,0,0,0,0,0,0,0,24,8,0,0,5,38,1,0,0,0,0,0,0,76
teepan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,5
TheSwaggersaurus,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,11
TK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Vulgorn,1,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,14,16,0,55
Wise,0,0,0,0,0,0,0,0,0,0,6,0,0,48,1,0,0,0,8,0,0,0,0,0,63
wlof,0,0,0,0,0,0,0,1,0,0,0,3,8,0,0,4,1,0,17,2,2,0,0,0,38
CECHAT,68,126,12,48,41,51,33,3,121,132,337,292,509,448,425,81,306,51,332,67,51,175,267,288,4264
