user,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,TOTAL
alexadorable,0,0,28,0,22,138,113,54,1,16,35,13,11,3,97,4,70,3,3,0,0,0,0,0,611
Ashtar_Sheron_GLF,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,2,0,0,0,0,0,11
bokchoiii,2,9,12,0,11,0,10,10,1,8,31,6,0,0,0,0,0,0,0,0,0,0,0,0,100
breezyexcursion,6,11,0,0,0,0,0,0,1,5,0,0,14,21,11,28,27,16,3,5,1,19,14,92,274
Burnt,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,2,18
cdorner,0,0,0,0,0,0,0,0,0,0,0,8,0,4,61,9,25,14,7,5,8,22,5,11,179
ChrasSC,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,6
Coolppl,0,2,0,0,0,0,0,0,8,1,0,0,0,0,0,19,11,4,7,0,1,1,0,12,66
daffadilio,0,0,41,6,2,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123
Drewnami,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
evae,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,44
Flam,11,4,27,3,0,0,0,0,0,0,13,10,0,42,17,29,26,5,2,0,2,0,0,29,220
Heyzeus,4,5,0,0,0,0,0,0,0,0,0,18,2,0,0,2,0,0,0,0,0,1,7,32,71
Hiten,0,0,0,0,0,0,0,0,0,4,50,40,59,42,10,16,110,13,2,1,8,33,70,42,500
jeremy,92,19,0,0,0,0,0,0,0,0,0,0,30,13,0,0,67,0,0,0,0,0,0,0,221
joestarrr,15,3,17,0,0,0,0,0,0,0,9,11,8,39,84,91,82,52,0,0,0,0,0,25,436
John,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,10,0,0,2,22,15,27,6,88
Lewdgig,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,44,54
MegaTech,0,0,0,0,0,0,0,1,9,3,25,2,0,13,3,0,0,7,0,0,0,0,0,0,63
MrMallard,0,0,0,0,23,25,0,6,2,0,0,2,3,0,39,16,11,0,0,0,0,0,0,0,127
Neoconkers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,15,0,0,0,0,0,0,0,55
Nightmaker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2,0,25
renavlt,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,12,8,0,0,0,0,0,2,25,69
SaltyPirate,7,9,0,0,0,0,0,0,7,3,0,4,12,7,4,6,8,0,0,0,0,0,0,0,67
Sicachu,12,0,42,0,0,0,0,0,0,0,0,4,13,2,4,4,2,0,0,0,26,38,39,57,243
Skullface,0,0,0,0,8,32,78,48,27,11,19,41,40,26,6,0,0,0,5,0,0,0,0,0,341
soup,0,2,32,3,29,121,0,0,0,0,0,0,3,22,41,15,0,0,0,0,0,0,0,0,268
Tatsumaki,53,7,1,0,1,4,1,3,0,0,0,3,2,2,10,3,5,0,0,0,1,0,1,0,97
teepan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6
TheDudeYou'reTalkingTo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,12
themmons,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10
vegy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Vulgorn,116,21,31,9,54,199,68,20,27,24,78,15,17,59,180,117,154,37,0,1,0,0,0,0,1227
wlof,0,0,0,0,0,0,0,0,1,0,0,0,11,1,0,0,13,0,21,7,4,0,0,0,58
CECHAT,343,115,233,22,150,589,274,142,84,88,260,177,226,310,579,411,654,157,53,22,85,164,174,401,5713
