user,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,TOTAL
alexadorable,0,0,0,0,0,0,1,14,4,1,0,0,0,0,0,12,41,1,0,0,0,0,0,0,74
Armando,6,0,0,0,0,0,0,0,0,0,11,36,57,2,2,9,47,10,14,31,28,34,59,124,470
Ashtar_Sheron_GLF,0,5,0,0,0,3,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,20
bokchoiii,23,0,0,0,0,0,3,28,21,0,0,0,1,0,1,0,0,7,0,0,0,0,0,3,87
breezyexcursion,0,0,0,0,0,0,0,0,0,5,11,38,27,18,0,0,0,3,15,11,6,24,44,16,218
cdorner,0,0,0,0,0,0,0,0,0,0,5,0,6,7,1,0,0,0,0,2,0,0,0,0,21
ChrasSC,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,10,18
damien,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
DragonPick,18,4,0,0,1,0,0,0,2,1,12,32,0,12,0,14,26,3,0,0,0,0,0,6,131
evae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,13,64,94
Flam,0,1,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,22,16,0,2,4,1,57
Heyzeus,0,0,0,0,0,0,0,0,0,1,10,28,12,6,2,3,10,1,8,16,6,1,29,70,203
Hiten,12,2,0,0,0,0,0,0,8,8,1,47,33,23,2,0,5,3,18,2,21,0,56,168,409
Hosea,0,0,1,0,0,0,0,0,0,2,0,0,1,21,1,1,6,2,0,3,0,0,13,10,61
jeremy,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,22,0,0,0,0,124
John,8,0,0,0,0,0,0,18,19,15,29,11,28,13,12,23,22,0,17,11,34,5,0,0,265
Lewdgig,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4
MegaTech,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
MrMallard,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6
NigerianKnightmare,3,0,0,0,0,0,0,0,0,0,0,21,0,2,0,0,0,8,4,10,4,17,0,0,69
renavlt,9,1,0,0,0,0,0,0,0,0,0,19,37,4,0,1,20,2,10,41,3,4,32,106,289
SaltyPirate,9,0,0,1,0,0,0,0,0,5,0,13,0,0,0,0,0,0,0,0,0,0,0,0,28
Sicachu,39,2,4,0,0,0,0,0,0,0,15,38,42,1,4,43,36,12,64,64,42,6,26,216,654
Skullface,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2
soup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7
spaceship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Tatsumaki,0,0,0,0,0,0,0,0,1,0,0,5,2,0,0,0,2,0,0,2,0,2,2,5,21
Tavi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99
TheSwaggersaurus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,6
TK,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,30,4,0,8,25,4,66,76,218
Vulgorn,0,0,0,0,0,0,0,7,0,4,3,30,6,0,0,0,0,0,0,0,0,0,0,0,50
Wise,0,0,5,4,0,0,0,0,0,0,0,10,5,0,0,0,0,1,0,2,10,21,0,47,105
wlof,0,0,0,0,0,0,0,0,8,7,33,43,5,6,13,13,1,16,15,33,3,22,13,0,231
CECHAT,182,18,20,5,1,3,4,72,64,55,138,372,263,115,38,123,255,74,240,274,182,171,359,1023,4051
