user,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,TOTAL
alexadorable,1,35,7,1,7,2,13,5,46,13,12,9,5,5,7,3,0,0,0,0,0,0,0,0,171
Ashtar_Sheron_GLF,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,22
bokchoiii,8,127,15,14,20,6,6,3,4,0,17,9,17,17,58,2,0,0,0,0,0,0,0,0,323
breezbot,2,5,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,1,12,0,2,0,26
breezyexcursion,0,0,0,0,0,0,0,0,1,5,31,0,0,11,0,2,0,0,21,82,20,26,15,24,238
Burnt,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12
cdorner,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,6,0,0,3,0,1,0,11,6,31
ChrasSC,0,9,0,0,0,0,0,0,0,0,23,2,0,0,2,0,0,0,0,0,0,0,0,0,36
Coolppl,0,0,0,0,0,0,1,2,2,3,0,2,0,0,14,2,0,0,0,1,0,0,0,0,27
daffadilio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,5
Drewnami,0,0,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
evae,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21,17,5,56
Flam,3,0,0,0,0,0,0,0,0,0,0,0,0,0,63,8,1,0,0,0,0,0,0,0,75
fvckboiipao,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GitHub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,6
Heyzeus,10,18,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,0,5,51,9,0,5,103
Hiten,0,0,0,0,0,0,0,0,0,46,4,2,2,8,16,7,1,7,0,3,155,137,38,0,426
jeremy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,3,5,0,0,57
joestarrr,0,0,0,0,0,0,0,0,0,26,46,0,0,4,60,1,0,7,13,41,17,50,86,155,506
John,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32,33,12,20,34,0,132
Komb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
lapiz,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Lewdgig,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,1,0,2,0,0,0,0,0,0,14
MegaTech,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,2,0,0,7,0,0,12
MrMallard,0,9,0,0,0,0,0,0,0,7,0,0,8,0,0,0,0,0,0,0,0,0,0,0,24
Neoconkers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,51,0,0,0,0,57
renavlt,32,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,37,0,0,105
SaltyPirate,0,0,0,11,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,16,0,0,37
Sicachu,86,86,0,0,0,0,0,0,0,0,0,4,3,0,2,20,0,4,12,26,55,9,2,8,317
Skullface,1,0,0,0,0,0,0,3,90,109,53,32,20,11,1,1,0,0,7,0,0,1,13,147,489
soup,45,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,11,38,9,0,0,178
Tatsumaki,2,1,0,0,1,0,5,2,3,2,3,0,4,1,3,5,1,1,3,1,9,6,4,4,61
TK,0,48,0,0,0,0,0,0,0,0,0,0,0,6,55,26,0,0,2,17,0,7,21,0,182
Vulgorn,29,55,1,0,3,1,7,1,48,77,82,4,2,16,79,62,6,0,66,107,103,94,98,146,1087
wlof,0,0,0,0,0,0,0,2,1,0,1,0,4,1,0,0,0,0,21,3,45,13,0,0,91
CECHAT,230,480,59,28,51,17,33,19,195,291,273,66,75,80,373,153,14,42,188,433,530,467,346,506,4949
