user,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,TOTAL
alexadorable,0,21,132,199,162,11,3,0,0,1,2,0,16,16,119,117,5,16,9,4,0,0,0,0,833
Armando,0,64,99,82,0,0,0,0,0,0,0,1,42,54,24,50,0,12,0,0,1,2,0,10,441
Ashtar_Sheron_GLF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
bokchoiii,36,247,225,147,44,34,0,0,0,0,0,0,0,0,39,49,18,6,20,16,10,0,0,3,894
breezyexcursion,56,7,2,132,32,0,0,0,0,6,11,3,18,15,3,101,31,4,6,1,14,13,4,50,509
cdorner,0,0,0,0,0,0,0,3,3,0,0,4,10,6,0,1,23,2,2,1,0,0,0,0,55
chained,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,10
ChrasSC,0,0,0,4,0,0,0,0,0,0,0,0,3,3,9,0,0,0,0,0,7,3,3,6,38
Coolppl,0,0,0,0,0,0,0,2,3,15,6,5,5,24,9,28,11,3,5,0,0,0,0,0,116
daffadilio,0,0,77,108,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209
EsuMark,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
evae,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Flam,0,15,40,40,17,23,4,0,0,0,0,0,0,4,78,29,0,1,7,0,11,2,2,1,274
FriggleFraggles,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
fvckboiipao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Heyzeus,8,45,32,0,0,0,0,0,0,0,6,12,10,18,8,9,52,30,11,0,5,3,7,17,273
Hiten,0,0,0,0,0,0,0,0,0,16,34,0,6,5,5,12,95,4,58,9,15,0,0,3,262
jaimielovely,0,0,22,1,98,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135
John,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,6,7,0,3,0,0,37
Lewdgig,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,14
MrMallard,0,0,1,10,49,0,0,0,0,0,1,0,0,54,9,0,0,0,0,0,0,0,0,0,124
Neoconkers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,8,16,25,31,0,0,0,152
NigerianKnightmare,0,0,0,0,0,0,0,0,2,0,3,2,8,13,106,61,0,0,0,0,10,0,4,0,209
Nightmaker,0,0,0,0,0,0,0,0,0,0,0,4,0,0,24,0,0,0,0,0,0,0,0,0,28
Paul,2,8,0,0,0,0,0,0,0,0,0,0,11,0,5,11,1,3,6,16,2,8,12,3,88
renavlt,0,0,0,0,0,0,0,0,0,2,1,2,12,23,2,1,0,0,0,0,3,0,1,1,48
SaltyPirate,0,0,3,2,0,0,0,6,0,0,4,3,0,0,0,5,2,0,0,0,0,0,0,0,25
Sicachu,10,172,103,52,0,0,0,0,0,22,14,4,56,59,50,75,93,26,14,45,25,19,6,5,850
Skullface,0,0,0,0,0,0,0,0,1,13,0,0,0,18,0,0,1,1,0,0,3,2,0,0,39
soup,0,19,36,0,0,0,0,0,0,0,0,0,0,0,3,48,33,0,2,1,0,0,1,0,143
Tatsumaki,1,2,1,2,0,0,0,2,0,0,2,0,2,5,1,23,1,0,0,0,0,0,0,3,45
Tavi,6,27,64,17,0,0,0,0,0,0,1,3,49,49,74,57,6,3,0,0,0,6,14,2,378
teepan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
TheSwaggersaurus,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,8
TK,20,68,25,0,0,0,0,0,0,0,0,0,0,69,8,26,39,0,4,0,0,0,0,26,285
Ultimate,0,4,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,31,1,0,9,63
Vulgorn,0,0,74,2,0,0,0,16,4,13,2,16,26,0,0,0,0,0,0,0,0,6,0,0,159
wlof,0,0,0,0,0,0,0,0,0,11,31,3,1,9,2,7,6,16,21,2,1,0,0,0,110
CECHAT,159,701,941,798,426,82,7,29,13,99,118,87,275,444,583,711,499,146,187,127,173,68,58,155,6886
