user,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,TOTAL
alexadorable,0,3,1,59,22,35,44,25,1,1,21,0,19,29,11,14,11,43,5,0,0,0,0,0,344
Ashtar_Sheron_GLF,0,0,2,6,0,0,6,0,0,0,0,0,0,0,2,6,0,0,4,0,0,0,0,0,26
bokchoiii,0,1,63,43,7,52,42,14,10,0,23,30,122,0,2,99,108,4,0,0,0,0,0,0,620
breezbot,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,7,0,0,0,0,0,0,0,2,12
breezyexcursion,2,0,0,0,0,0,0,0,2,9,3,1,5,12,8,8,10,23,7,2,1,4,17,7,121
cdorner,0,0,0,0,0,0,0,5,0,13,1,4,0,4,2,0,42,17,0,1,0,1,2,0,92
ChrasSC,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0,0,0,0,6,0,0,0,1,0,29
Coolppl,0,0,0,0,0,0,0,0,4,25,10,13,0,0,6,12,10,17,8,1,5,2,1,0,114
crackprosh,2,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,21,1,0,0,89
daffadilio,0,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,19
Drewnami,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
evae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,5,12
Flam,4,0,0,0,0,0,0,0,0,0,0,0,10,8,7,27,52,14,7,21,32,0,0,4,186
GitHub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,2,0,9
Heyzeus,0,0,0,0,0,0,0,0,0,7,1,0,0,2,0,2,5,3,0,0,0,2,15,8,45
Hiten,0,0,0,0,0,0,0,0,0,3,1,6,26,1,0,3,13,0,9,0,12,9,8,19,110
jeremy,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
joestarrr,0,0,0,0,0,2,51,2,0,0,0,0,0,0,0,0,0,0,0,21,20,0,0,0,96
John,0,0,0,0,0,0,28,0,0,2,0,0,1,0,0,0,1,23,16,10,18,0,0,0,99
lapiz,3,0,0,103,61,5,0,0,0,1,0,4,0,0,0,0,0,0,36,0,0,0,0,0,213
MegaTech,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,2,0,0,0,0,0,16
MrMallard,0,5,3,40,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,57
Neoconkers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,9,2,0,0,0,0,35
Nightmaker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15
renavlt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,15,2,3,37,67
SaltyPirate,1,0,0,0,0,5,0,0,0,0,0,0,2,1,0,0,2,2,1,6,15,0,0,0,35
Sicachu,0,0,0,0,0,0,16,3,0,24,0,0,44,15,0,9,73,17,15,0,23,4,35,26,304
Skullface,0,0,0,0,12,59,48,38,12,12,2,0,12,0,0,18,0,0,11,0,0,0,0,4,228
soup,0,0,0,67,18,28,0,0,0,0,0,0,0,0,0,24,35,4,0,5,0,0,0,41,222
Tatsumaki,0,2,1,3,7,6,3,1,1,2,2,2,3,1,0,10,7,7,1,2,7,0,0,3,71
TheDudeYou'reTalkingTo,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5
TK,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,17,0,0,0,0,0,4,4,0,51
Vulgorn,0,6,8,129,48,94,133,32,10,23,26,10,36,52,3,41,66,0,0,0,0,0,0,0,717
wlof,0,0,0,0,0,0,0,0,0,13,0,0,0,2,4,0,0,0,6,0,3,0,0,0,28
CECHAT,12,17,119,458,182,304,372,120,40,135,104,76,301,152,49,297,435,198,152,103,176,36,109,157,4104
