user,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,TOTAL
alexadorable,0,0,0,0,1,17,5,0,9,3,2,0,0,0,0,1,0,2,0,1,3,0,0,0,44
bokchoiii,9,0,3,64,5,0,16,3,9,29,0,7,32,0,0,0,0,0,0,114,52,4,0,0,347
breezyexcursion,4,0,0,0,0,0,0,0,2,23,29,0,4,2,0,0,8,0,22,13,4,0,51,8,170
cdorner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,2,1,0,7
ChrasSC,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,21,19,11,0,0,0,59
Coolppl,4,0,0,0,0,0,0,0,6,3,10,2,3,1,0,0,1,0,0,0,2,11,2,4,49
crackprosh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
daffadilio,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
Drewnami,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Error1355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
evae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
Flam,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,24,9,1,1,0,0,46
Heyzeus,0,9,3,1,0,0,0,0,0,0,0,0,3,0,4,6,3,0,4,2,25,0,1,1,62
Hiten,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,2,6,1,0,2,21,7,0,50
John,0,1,0,0,0,0,0,0,15,13,7,24,0,0,16,5,23,14,49,36,45,64,15,15,342
Komb,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,12,0,32
Lewdgig,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
MegaTech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
MrMallard,4,0,0,0,0,0,0,0,0,0,0,7,60,40,0,0,0,4,0,0,0,0,0,0,115
NigerianKnightmare,10,2,0,0,0,0,0,2,0,3,23,0,0,6,0,5,0,0,6,2,0,0,16,1,76
Nightmaker,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,10
Sicachu,4,5,0,43,0,0,0,0,0,0,0,2,2,4,49,23,25,14,34,16,3,10,8,0,242
Skullface,0,0,0,0,0,0,0,9,0,1,11,15,0,8,0,0,0,0,0,0,0,0,2,0,46
soup,7,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,1,0,0,0,2,0,57
SwordMaster13X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,6,14
Tatsumaki,0,0,0,0,0,0,0,0,1,7,3,1,0,4,0,0,0,2,0,5,0,6,9,1,39
Tavi,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,33,7,7,0,0,65
The,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5
TheSwaggersaurus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
TK,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,5
Ultimate,2,0,0,0,0,0,0,0,0,2,0,0,12,1,0,0,0,7,10,2,7,5,4,32,84
Vulgorn,2,5,0,26,4,14,7,0,4,13,10,19,55,18,2,17,18,0,0,0,0,0,0,0,214
WhiteBarret,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5
wlof,0,0,0,0,0,0,0,0,0,5,16,15,3,0,26,14,16,18,26,9,9,24,15,9,205
CECHAT,58,45,7,153,10,31,28,14,46,109,111,92,180,84,150,74,101,82,207,264,171,161,157,80,2415
