user,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,TOTAL
alexadorable,0,7,85,21,15,16,3,9,34,21,1,53,103,47,8,5,6,58,4,0,0,0,0,0,496
Ashtar_Sheron_GLF,0,0,0,0,0,8,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14
bezel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,5,0,0,12
bokchoiii,0,12,189,74,21,8,8,17,61,27,2,129,111,26,2,1,84,113,9,0,0,0,0,0,894
breezyexcursion,51,0,0,0,0,0,0,0,4,1,0,0,0,39,64,10,10,1,22,27,32,22,0,0,283
Burnt,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,19,0,0,0,0,0,68
cdorner,0,0,0,0,1,1,0,0,0,0,1,2,46,0,3,17,2,4,13,1,9,1,0,0,101
ChrasSC,0,0,0,0,0,0,0,0,0,0,0,21,0,6,0,0,0,0,0,0,0,1,0,0,28
Coolppl,1,0,0,0,0,0,0,2,9,0,1,0,26,21,0,0,2,0,7,1,3,0,0,0,73
daffadilio,0,0,0,0,0,0,0,0,0,0,0,0,35,21,0,0,0,0,0,0,0,0,0,0,56
Drewnami,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
evae,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
Flam,0,0,0,0,0,0,0,0,0,0,0,30,27,0,31,39,4,128,48,13,0,0,0,0,320
GitHub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,10
Heyzeus,42,0,8,0,0,0,0,0,0,0,0,3,0,26,30,5,12,3,6,1,3,1,0,0,140
Hiten,60,0,0,0,0,0,0,2,5,2,1,29,34,54,45,20,55,36,0,4,3,5,0,0,355
jeremy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
joestarrr,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,46,12,1,1,0,0,78
John,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,4,2,3,1,0,0,24
MegaTech,0,0,0,0,0,0,0,0,10,13,0,0,0,1,3,0,0,0,0,0,0,0,0,0,27
MrMallard,0,0,0,5,1,0,0,6,10,0,0,0,0,0,28,15,2,23,14,0,0,0,0,0,104
Neoconkers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,14,0,0,0,0,19
Paul,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
renavlt,6,0,0,0,0,0,0,0,0,0,0,0,11,7,17,4,8,6,0,12,0,0,0,0,71
SaltyPirate,6,2,4,0,0,0,0,0,11,14,0,4,8,5,14,6,0,0,0,0,0,0,0,0,74
Sicachu,6,1,38,0,0,0,0,0,0,0,0,69,77,42,40,6,17,17,20,47,31,0,0,0,411
Skullface,0,0,0,0,7,17,0,7,14,19,1,14,46,1,0,1,2,0,51,0,0,0,0,0,180
soup,0,0,0,0,3,24,0,7,0,0,0,0,0,54,28,9,32,15,0,35,2,0,0,0,209
Tatsumaki,0,2,3,0,0,3,0,0,0,2,0,2,0,0,2,1,3,0,0,0,0,1,0,0,19
TheDudeYou'reTalkingTo,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,9
TK,0,0,0,37,0,0,0,0,0,0,0,0,0,23,69,0,31,10,18,0,0,0,0,0,188
Vulgorn,0,24,43,2,2,16,7,1,0,1,3,74,149,113,113,38,0,0,0,0,0,0,0,0,586
wlof,0,0,0,0,0,0,0,2,3,0,0,0,11,17,50,4,0,6,18,41,28,0,0,0,180
CECHAT,194,52,397,139,50,93,18,58,161,100,11,431,684,514,551,182,275,459,299,220,126,38,0,0,5052
