Date,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,TOTAL
dailystats/stats2017-12-13.csv:bokchoiii,26,28,63,4,0,0,0,0,17,62,16,2,3,11,0,0,0,0,0,0,0,0,0,0,232
dailystats/stats2017-12-14.csv:bokchoiii,0,26,0,2,0,0,19,3,51,7,71,157,129,115,24,33,24,39,0,0,0,0,0,4,704
dailystats/stats2017-12-15.csv:bokchoiii,0,0,110,45,0,0,0,0,17,60,120,90,7,7,34,0,0,0,0,0,0,0,0,0,490
dailystats/stats2017-12-16.csv:bokchoiii,2,0,0,0,34,1,0,0,0,0,1,2,15,0,0,0,0,0,0,0,0,0,0,0,55
dailystats/stats2017-12-17.csv:bokchoiii,0,0,0,1,5,9,0,0,0,0,5,72,0,4,2,0,11,1,1,0,8,32,0,0,151
dailystats/stats2017-12-18.csv:bokchoiii,0,3,13,0,0,0,0,0,0,103,6,12,0,0,0,0,1,0,71,0,5,8,44,0,266
dailystats/stats2017-12-20.csv:bokchoiii,0,0,0,0,11,1,0,0,0,0,0,0,0,12,7,1,1,18,0,0,0,0,0,5,56
dailystats/stats2017-12-21.csv:bokchoiii,36,247,225,147,44,34,0,0,0,0,0,0,0,0,39,49,18,6,20,16,10,0,0,3,894
dailystats/stats2017-12-22.csv:bokchoiii,0,0,2,0,0,0,0,0,0,0,42,61,30,0,0,1,0,8,5,11,0,0,2,0,162
dailystats/stats2017-12-23.csv:bokchoiii,0,0,0,0,0,0,0,9,38,10,1,4,14,10,0,11,0,0,13,0,0,0,0,0,110
dailystats/stats2017-12-24.csv:bokchoiii,0,68,121,13,16,10,0,0,0,0,0,5,5,22,0,28,5,0,0,0,0,0,0,0,293
dailystats/stats2017-12-25.csv:bokchoiii,0,178,220,53,22,74,42,4,17,40,44,95,108,22,0,9,46,0,20,27,0,0,0,2,1023
dailystats/stats2017-12-26.csv:bokchoiii,9,0,3,64,5,0,16,3,9,29,0,7,32,0,0,0,0,0,0,114,52,4,0,0,347
dailystats/stats2017-12-27.csv:bokchoiii,0,0,0,0,0,0,0,2,10,0,0,10,57,56,0,0,2,0,0,0,0,0,0,0,137
dailystats/stats2017-12-28.csv:bokchoiii,0,0,15,21,3,0,0,0,16,45,17,78,138,107,13,11,0,0,0,0,0,0,0,0,464
dailystats/stats2017-12-29.csv:bokchoiii,0,0,0,10,2,0,0,0,0,0,7,0,71,12,0,0,0,0,0,0,0,0,0,13,115
dailystats/stats2017-12-30.csv:bokchoiii,154,15,186,8,26,7,3,14,4,31,17,29,2,72,0,0,23,24,38,21,0,0,0,0,674
dailystats/stats2017-12-31.csv:bokchoiii,21,0,0,0,0,0,0,0,5,47,183,70,0,0,3,0,0,7,31,0,1,2,10,1,381
dailystats/stats2018-01-01.csv:bokchoiii,0,3,26,3,5,1,0,1,0,13,89,21,2,16,0,0,0,0,0,2,0,0,10,7,199
dailystats/stats2018-01-02.csv:bokchoiii,0,4,0,0,0,0,0,55,41,42,27,13,0,1,70,35,39,7,0,0,0,0,0,0,334
dailystats/stats2018-01-03.csv:bokchoiii,0,1,25,37,0,0,0,0,7,15,0,59,22,0,9,4,24,0,0,0,0,0,0,0,203
dailystats/stats2018-01-04.csv:bokchoiii,0,0,93,78,9,21,3,11,16,5,19,62,179,60,21,4,0,0,0,0,0,0,0,0,581
dailystats/stats2018-01-05.csv:bokchoiii,0,0,0,0,0,0,0,0,7,4,14,31,32,0,0,0,0,0,0,0,0,0,0,0,88
dailystats/stats2018-01-06.csv:bokchoiii,0,29,68,0,0,0,0,0,2,0,2,0,2,0,0,0,0,13,0,0,57,23,7,0,203
dailystats/stats2018-01-07.csv:bokchoiii,0,0,0,0,0,0,0,0,0,118,77,87,1,0,0,0,0,1,0,5,0,0,0,0,289
dailystats/stats2018-01-08.csv:bokchoiii,0,0,18,0,4,0,12,0,17,5,0,14,0,0,0,0,0,0,10,113,3,1,0,0,197
dailystats/stats2018-01-09.csv:bokchoiii,0,0,6,5,5,6,1,5,28,3,2,36,2,0,19,58,1,0,42,0,0,0,0,0,219
