Date,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,TOTAL
dailystats/stats2017-12-13.csv:Tatsumaki,0,0,1,1,0,0,0,0,6,2,1,0,0,3,0,0,3,2,4,3,3,0,7,6,42
dailystats/stats2017-12-14.csv:Tatsumaki,0,0,0,0,0,0,1,0,4,0,0,4,2,0,0,7,3,2,2,1,0,0,1,4,31
dailystats/stats2017-12-15.csv:Tatsumaki,0,0,0,0,0,0,0,0,0,1,1,1,2,0,1,1,1,0,1,5,0,2,3,0,19
dailystats/stats2017-12-16.csv:Tatsumaki,1,0,3,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,10
dailystats/stats2017-12-17.csv:Tatsumaki,1,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,6,0,1,0,0,3,23
dailystats/stats2017-12-18.csv:Tatsumaki,2,0,0,0,0,0,0,0,0,1,3,0,0,0,0,4,0,2,0,0,0,1,0,1,14
dailystats/stats2017-12-20.csv:Tatsumaki,4,2,0,1,0,0,0,0,0,0,15,6,0,3,0,0,10,5,0,2,1,0,0,0,49
dailystats/stats2017-12-21.csv:Tatsumaki,1,2,1,2,0,0,0,2,0,0,2,0,2,5,1,23,1,0,0,0,0,0,0,3,45
dailystats/stats2017-12-22.csv:Tatsumaki,1,0,2,0,0,0,0,0,1,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,10
dailystats/stats2017-12-23.csv:Tatsumaki,0,0,0,0,0,0,0,0,6,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,10
dailystats/stats2017-12-24.csv:Tatsumaki,17,4,0,0,0,0,0,0,0,0,0,0,0,2,0,1,4,1,1,0,0,0,1,1,32
dailystats/stats2017-12-25.csv:Tatsumaki,1,19,6,2,0,0,0,0,0,0,6,6,4,0,1,1,0,0,0,1,0,0,0,1,48
dailystats/stats2017-12-26.csv:Tatsumaki,0,0,0,0,0,0,0,0,1,7,3,1,0,4,0,0,0,2,0,5,0,6,9,1,39
dailystats/stats2017-12-27.csv:Tatsumaki,2,5,0,0,0,0,2,0,5,5,0,0,0,1,5,0,0,1,1,1,10,8,0,4,50
dailystats/stats2017-12-28.csv:Tatsumaki,0,0,0,0,0,0,2,1,2,1,1,3,1,3,0,1,1,0,0,5,3,0,3,0,27
dailystats/stats2017-12-29.csv:Tatsumaki,2,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,1,0,0,1,0,0,17
dailystats/stats2017-12-30.csv:Tatsumaki,0,0,0,0,0,0,0,0,0,2,0,10,3,0,0,1,0,0,1,1,0,0,0,1,19
dailystats/stats2017-12-31.csv:Tatsumaki,0,0,0,0,0,0,0,1,1,2,1,1,1,0,0,0,1,0,0,1,3,1,2,1,16
dailystats/stats2018-01-01.csv:Tatsumaki,1,7,4,0,0,0,0,0,0,1,2,0,1,4,0,0,1,3,0,0,0,0,0,1,25
dailystats/stats2018-01-02.csv:Tatsumaki,0,0,0,0,0,0,0,5,1,0,2,1,0,0,1,0,0,1,0,0,0,0,1,0,12
dailystats/stats2018-01-03.csv:Tatsumaki,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,1,1,0,0,0,7
dailystats/stats2018-01-04.csv:Tatsumaki,0,1,1,0,1,0,0,2,0,0,0,0,10,1,4,0,1,0,0,0,0,3,0,4,28
dailystats/stats2018-01-05.csv:Tatsumaki,0,0,0,0,0,1,2,1,0,0,1,1,1,2,0,0,0,1,1,0,4,1,0,0,16
dailystats/stats2018-01-06.csv:Tatsumaki,0,0,0,0,0,0,1,1,1,1,2,2,1,2,2,1,1,0,0,0,3,3,2,2,25
dailystats/stats2018-01-07.csv:Tatsumaki,4,4,0,0,0,0,0,0,2,5,0,0,4,0,4,8,0,0,1,1,1,2,1,0,37
dailystats/stats2018-01-08.csv:Tatsumaki,2,0,0,0,0,0,0,2,0,0,0,1,0,4,1,0,0,1,0,0,0,0,0,2,13
dailystats/stats2018-01-09.csv:Tatsumaki,2,2,0,0,0,0,0,0,1,3,1,3,7,1,10,6,1,1,0,0,0,3,0,3,44
dailystats/stats2018-01-10.csv:Tatsumaki,0,0,0,0,0,0,0,0,0,5,3,9,1,6,0,0,1,0,0,4,0,3,1,1,34
dailystats/stats2018-01-11.csv:Tatsumaki,0,0,0,0,0,3,0,1,4,1,0,0,1,7,0,0,2,0,0,0,0,0,0,0,19
dailystats/stats2018-01-12.csv:Tatsumaki,1,0,0,0,0,3,0,0,1,1,1,2,5,2,7,0,4,1,2,2,7,0,0,0,39
dailystats/stats2018-01-13.csv:Tatsumaki,0,1,0,0,0,0,0,0,0,0,1,3,2,1,0,0,3,0,2,2,2,1,0,1,19
dailystats/stats2018-01-14.csv:Tatsumaki,0,2,0,0,0,0,0,1,3,2,1,0,6,6,9,4,0,0,2,1,0,2,0,0,39
dailystats/stats2018-01-15.csv:Tatsumaki,0,0,0,0,0,0,0,1,1,2,3,10,1,6,3,2,5,2,1,1,1,1,1,0,41
dailystats/stats2018-01-16.csv:Tatsumaki,7,3,6,0,0,1,2,0,4,13,3,2,1,0,7,1,2,0,0,0,3,0,1,2,58
dailystats/stats2018-01-17.csv:Tatsumaki,3,3,0,2,2,0,0,2,1,2,0,4,0,1,1,2,0,0,2,1,3,3,0,2,34
dailystats/stats2018-01-18.csv:Tatsumaki,53,7,1,0,1,4,1,3,0,0,0,3,2,2,10,3,5,0,0,0,1,0,1,0,97
dailystats/stats2018-01-19.csv:Tatsumaki,0,2,3,0,0,3,0,0,0,2,0,2,0,0,2,1,3,0,0,0,0,1,0,0,19
dailystats/stats2018-01-20.csv:Tatsumaki,0,0,0,0,0,1,0,0,1,4,0,2,0,5,0,1,0,1,0,0,1,3,1,0,20
dailystats/stats2018-01-21.csv:Tatsumaki,0,1,0,0,1,0,0,0,2,0,3,0,3,4,0,0,2,0,3,4,3,4,1,1,32
dailystats/stats2018-01-22.csv:Tatsumaki,0,0,0,0,0,0,0,7,0,2,3,5,2,2,3,14,4,0,2,0,8,0,1,2,55
dailystats/stats2018-01-23.csv:Tatsumaki,0,2,3,0,0,2,0,2,3,0,2,0,2,2,0,0,1,0,0,206,4,2,0,1,232
dailystats/stats2018-01-24.csv:Tatsumaki,0,2,1,3,7,6,3,1,1,2,2,2,3,1,0,10,7,7,1,2,7,0,0,3,71
dailystats/stats2018-01-25.csv:Tatsumaki,2,1,0,0,1,0,5,2,3,2,3,0,4,1,3,5,1,1,3,1,9,6,4,4,61
dailystats/stats2018-01-26.csv:Tatsumaki,8,0,0,1,1,0,0,0,1,1,3,1,0,0,2,2,1,1,2,5,1,0,4,1,35
dailystats/stats2018-01-27.csv:Tatsumaki,0,0,0,0,1,1,1,0,0,4,0,1,6,1,2,0,0,1,0,2,0,3,1,0,24
dailystats/stats2018-01-28.csv:Tatsumaki,0,2,0,0,0,0,0,2,0,0,0,2,4,0,0,0,0,0,0,1,0,12,2,0,25
dailystats/stats2018-01-29.csv:Tatsumaki,3,0,0,0,0,0,0,0,1,0,2,13,2,17,0,24,0,0,1,0,4,6,2,0,75
dailystats/stats2018-01-30.csv:Tatsumaki,2,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,4,1,2,7,0,5,2,3,32
dailystats/stats2018-01-31.csv:Tatsumaki,0,0,0,0,0,1,1,2,0,0,0,3,3,10,1,5,0,1,1,0,6,1,0,1,36
dailystats/stats2018-02-01.csv:Tatsumaki,0,0,2,2,1,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,19
dailystats/stats2018-02-02.csv:Tatsumaki,0,0,0,0,0,0,0,1,2,0,2,1,3,2,0,0,1,3,0,0,0,0,0,0,15
dailystats/stats2018-02-03.csv:Tatsumaki,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,10,3,2,3,1,3,7,33
dailystats/stats2018-02-04.csv:Tatsumaki,5,0,13,2,0,0,0,0,1,3,11,4,4,4,7,3,5,2,12,6,0,5,2,5,94
dailystats/stats2018-02-05.csv:Tatsumaki,0,2,0,0,0,0,0,5,2,1,3,0,0,0,0,2,2,3,3,2,2,4,4,4,39
dailystats/stats2018-02-06.csv:Tatsumaki,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
