Date,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,TOTAL
dailystats/stats2017-12-14.csv:renavlt,24,0,0,0,0,0,0,0,1,1,0,4,16,10,13,0,0,26,17,11,19,40,9,12,203
dailystats/stats2017-12-15.csv:renavlt,0,0,0,0,0,0,0,0,0,0,10,14,12,11,10,10,4,0,1,14,0,11,0,0,97
dailystats/stats2017-12-16.csv:renavlt,0,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,12
dailystats/stats2017-12-17.csv:renavlt,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,7
dailystats/stats2017-12-18.csv:renavlt,0,0,0,0,0,0,0,0,0,2,0,0,3,5,0,5,0,0,0,2,2,15,0,0,34
dailystats/stats2017-12-20.csv:renavlt,0,0,0,0,0,0,0,0,0,0,0,15,8,0,1,22,1,0,1,0,0,0,1,0,49
dailystats/stats2017-12-21.csv:renavlt,0,0,0,0,0,0,0,0,0,2,1,2,12,23,2,1,0,0,0,0,3,0,1,1,48
dailystats/stats2017-12-22.csv:renavlt,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,6,0,0,3,9,2,0,25
dailystats/stats2017-12-23.csv:renavlt,0,0,0,0,0,0,0,0,0,0,1,0,7,2,0,0,1,0,1,2,6,0,0,11,31
dailystats/stats2017-12-24.csv:renavlt,25,46,7,0,0,0,0,0,0,0,0,0,2,9,4,30,9,2,6,2,2,0,2,0,146
dailystats/stats2017-12-25.csv:renavlt,0,50,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65
dailystats/stats2017-12-27.csv:renavlt,9,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,17,3,6,0,2,4,0,46
dailystats/stats2017-12-30.csv:renavlt,0,0,0,0,0,0,0,0,0,0,19,2,1,2,1,4,0,7,16,5,0,4,0,4,65
dailystats/stats2017-12-31.csv:renavlt,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,4,0,0,0,0,19
dailystats/stats2018-01-01.csv:renavlt,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,1,0,0,0,0,0,12
dailystats/stats2018-01-02.csv:renavlt,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0,1,5,0,0,0,16
dailystats/stats2018-01-03.csv:renavlt,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,25,2,0,2,0,0,0,0,36
dailystats/stats2018-01-04.csv:renavlt,1,0,0,0,0,0,0,0,0,0,0,0,5,0,10,7,5,0,0,9,0,0,0,2,39
dailystats/stats2018-01-05.csv:renavlt,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,4,1,3,0,0,0,1,0,34
dailystats/stats2018-01-06.csv:renavlt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,13,36,1,2,0,55
dailystats/stats2018-01-07.csv:renavlt,0,2,1,0,0,0,0,0,0,0,22,7,8,6,1,3,0,2,9,2,2,0,1,1,67
dailystats/stats2018-01-08.csv:renavlt,0,0,0,0,0,0,0,0,0,0,0,0,11,2,7,31,0,2,0,0,4,0,2,24,83
dailystats/stats2018-01-09.csv:renavlt,11,0,0,0,0,0,0,0,0,0,0,12,49,44,37,23,1,14,4,8,14,4,0,24,245
dailystats/stats2018-01-10.csv:renavlt,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,12,17,21,0,0,15,47,124
dailystats/stats2018-01-11.csv:renavlt,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13,1,2,0,0,0,1,0,0,0,31
dailystats/stats2018-01-12.csv:renavlt,1,0,0,0,0,0,0,0,0,0,4,0,0,4,28,0,1,0,0,0,3,6,1,0,48
