Date,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,TOTAL
dailystats/stats2017-12-15.csv:Hiten,40,0,0,0,0,0,0,0,1,94,75,134,51,31,2,98,29,3,0,0,0,1,0,17,576
dailystats/stats2017-12-16.csv:Hiten,0,3,0,0,0,0,0,0,0,2,0,55,28,0,0,0,0,0,0,0,0,0,0,0,88
dailystats/stats2017-12-17.csv:Hiten,0,6,0,0,0,0,0,0,0,5,29,75,63,14,0,19,0,0,1,0,5,24,31,24,296
dailystats/stats2017-12-18.csv:Hiten,1,0,0,0,0,0,0,3,0,1,32,12,14,31,59,21,3,0,41,1,2,0,0,8,229
dailystats/stats2017-12-20.csv:Hiten,0,0,0,0,0,0,0,0,2,23,24,27,34,128,40,68,11,0,0,2,21,46,30,7,463
dailystats/stats2017-12-21.csv:Hiten,0,0,0,0,0,0,0,0,0,16,34,0,6,5,5,12,95,4,58,9,15,0,0,3,262
dailystats/stats2017-12-22.csv:Hiten,0,0,0,0,0,0,0,0,1,27,8,13,35,2,51,2,8,1,4,3,0,7,23,2,187
dailystats/stats2017-12-23.csv:Hiten,0,2,0,0,0,0,0,0,0,0,0,4,4,3,0,5,15,0,0,0,2,0,0,0,35
dailystats/stats2017-12-24.csv:Hiten,32,11,0,0,0,0,0,0,0,0,0,33,2,0,0,0,0,0,0,0,0,2,0,0,80
dailystats/stats2017-12-25.csv:Hiten,8,0,0,0,0,0,0,0,2,0,0,3,8,0,0,0,0,5,3,0,2,0,3,0,34
dailystats/stats2017-12-26.csv:Hiten,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,2,6,1,0,2,21,7,0,50
dailystats/stats2017-12-27.csv:Hiten,42,0,0,0,0,0,0,0,8,1,3,0,5,4,2,0,6,7,29,34,0,2,32,35,210
dailystats/stats2017-12-28.csv:Hiten,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,8,9,0,31
dailystats/stats2017-12-29.csv:Hiten,0,39,0,0,0,0,0,0,0,2,0,0,6,28,103,10,0,13,0,0,0,0,0,0,201
dailystats/stats2017-12-30.csv:Hiten,20,13,0,0,18,1,0,0,0,0,27,5,0,6,0,0,0,9,1,0,0,12,1,76,189
dailystats/stats2017-12-31.csv:Hiten,22,0,0,0,0,0,0,0,0,0,0,1,0,0,3,10,0,0,0,43,36,3,7,16,141
dailystats/stats2018-01-01.csv:Hiten,55,12,27,1,0,0,0,0,0,0,0,5,0,0,0,6,4,22,0,0,1,0,0,0,133
dailystats/stats2018-01-02.csv:Hiten,5,0,0,0,0,0,0,1,4,13,15,54,3,25,12,44,15,3,0,7,23,2,0,0,226
dailystats/stats2018-01-03.csv:Hiten,0,0,0,0,0,0,0,3,0,10,12,48,28,4,2,0,68,41,2,10,2,1,2,22,255
dailystats/stats2018-01-04.csv:Hiten,0,0,0,0,0,0,0,0,4,11,3,15,202,67,22,10,0,0,77,20,3,0,0,13,447
dailystats/stats2018-01-05.csv:Hiten,0,0,0,0,0,0,0,1,0,1,19,8,75,69,8,62,96,8,6,27,14,6,15,2,417
dailystats/stats2018-01-06.csv:Hiten,2,36,0,0,0,0,0,0,0,0,0,15,15,19,12,2,31,4,42,25,16,1,1,9,230
dailystats/stats2018-01-07.csv:Hiten,3,1,0,0,0,0,0,0,0,0,0,7,47,86,112,8,4,2,1,11,66,2,5,0,355
dailystats/stats2018-01-08.csv:Hiten,2,0,0,0,0,0,0,1,0,8,37,21,50,18,18,30,40,25,8,11,76,5,0,19,369
dailystats/stats2018-01-09.csv:Hiten,0,0,0,0,0,0,0,0,12,45,6,75,64,113,26,70,1,2,2,101,100,16,9,37,679
dailystats/stats2018-01-10.csv:Hiten,0,0,0,0,0,0,0,0,19,26,7,2,5,23,25,26,13,32,14,5,0,1,60,52,310
dailystats/stats2018-01-11.csv:Hiten,7,0,0,0,0,0,0,0,0,36,12,3,61,72,44,44,70,16,11,2,2,0,3,12,395
dailystats/stats2018-01-12.csv:Hiten,0,0,0,0,0,0,0,0,0,7,42,22,143,89,0,1,0,5,0,23,126,34,42,1,535
dailystats/stats2018-01-13.csv:Hiten,6,0,0,0,0,0,0,0,3,1,2,0,17,20,1,0,54,34,1,83,30,113,195,49,609
dailystats/stats2018-01-14.csv:Hiten,31,0,0,0,0,0,0,0,0,0,1,1,29,73,50,50,2,4,25,11,42,75,6,25,425
dailystats/stats2018-01-15.csv:Hiten,0,0,0,0,0,0,1,2,0,39,42,31,47,89,28,9,26,3,1,72,143,137,61,50,781
dailystats/stats2018-01-16.csv:Hiten,6,0,0,0,0,0,0,0,1,15,53,13,88,97,95,14,6,43,100,21,30,112,8,4,706
dailystats/stats2018-01-17.csv:Hiten,21,49,0,0,0,0,0,0,0,3,1,86,44,41,86,56,17,6,14,21,85,66,8,1,605
dailystats/stats2018-01-18.csv:Hiten,0,0,0,0,0,0,0,0,0,4,50,40,59,42,10,16,110,13,2,1,8,33,70,42,500
dailystats/stats2018-01-19.csv:Hiten,60,0,0,0,0,0,0,2,5,2,1,29,34,54,45,20,55,36,0,4,3,9,2,120,481
dailystats/stats2018-01-20.csv:Hiten,5,4,0,0,0,0,0,0,0,0,5,71,23,15,11,54,36,17,21,0,0,7,2,0,271
dailystats/stats2018-01-21.csv:Hiten,0,2,0,0,0,0,0,0,0,0,0,0,33,3,9,80,69,0,2,28,29,40,42,3,340
dailystats/stats2018-01-22.csv:Hiten,0,0,0,0,0,0,0,0,0,0,18,0,49,0,25,126,9,1,31,32,43,23,16,7,380
dailystats/stats2018-01-23.csv:Hiten,0,0,0,0,0,0,0,0,0,1,21,23,18,3,14,19,2,2,14,23,0,82,36,13,271
dailystats/stats2018-01-24.csv:Hiten,0,0,0,0,0,0,0,0,0,3,1,6,26,1,0,3,13,0,9,0,12,9,8,19,110
dailystats/stats2018-01-25.csv:Hiten,0,0,0,0,0,0,0,0,0,46,4,2,2,8,16,7,1,7,0,3,155,137,38,0,426
dailystats/stats2018-01-26.csv:Hiten,0,0,0,0,0,0,0,0,1,29,12,22,11,23,29,18,37,2,3,91,1,11,34,67,391
dailystats/stats2018-01-27.csv:Hiten,3,0,0,0,0,0,0,0,0,0,0,0,4,11,11,7,1,0,1,2,0,0,13,59,112
dailystats/stats2018-01-28.csv:Hiten,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,6,3,46,169,22,5,254
dailystats/stats2018-01-29.csv:Hiten,0,0,0,0,0,0,0,0,0,8,4,0,1,2,0,17,1,28,0,26,26,91,45,1,250
dailystats/stats2018-01-30.csv:Hiten,0,0,0,0,0,0,1,8,0,4,7,3,10,10,5,26,1,8,6,98,8,49,65,8,317
dailystats/stats2018-01-31.csv:Hiten,0,0,0,0,0,0,0,0,0,9,1,31,12,96,1,65,41,12,36,29,48,162,25,0,568
dailystats/stats2018-02-01.csv:Hiten,0,0,0,0,0,0,0,4,2,0,19,25,1,3,35,33,89,20,2,1,23,64,7,30,358
dailystats/stats2018-02-02.csv:Hiten,4,0,0,0,0,0,0,0,0,24,10,14,44,180,46,67,6,17,16,7,77,0,0,0,512
dailystats/stats2018-02-03.csv:Hiten,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,3,27,29,24,9,10,20,133
