Date,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,TOTAL
dailystats/stats2017-12-15.csv:SaltyPirate,2,0,0,0,0,0,0,0,0,0,0,0,0,0,11,33,14,0,0,0,0,0,0,0,60
dailystats/stats2017-12-16.csv:SaltyPirate,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
dailystats/stats2017-12-17.csv:SaltyPirate,1,9,5,0,0,0,0,2,1,1,2,30,74,8,0,0,0,0,3,0,1,1,0,0,138
dailystats/stats2017-12-18.csv:SaltyPirate,0,0,0,0,0,0,0,5,0,0,2,2,0,0,18,7,0,0,0,0,0,0,0,0,34
dailystats/stats2017-12-20.csv:SaltyPirate,1,0,0,0,0,0,0,0,1,0,0,0,13,2,0,0,0,9,0,0,30,7,0,0,63
dailystats/stats2017-12-21.csv:SaltyPirate,0,0,3,2,0,0,0,6,0,0,4,3,0,0,0,5,2,0,0,0,0,0,0,0,25
dailystats/stats2017-12-22.csv:SaltyPirate,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,17
dailystats/stats2017-12-23.csv:SaltyPirate,0,0,0,0,0,0,0,0,6,0,0,3,8,2,18,12,10,0,0,0,0,0,0,0,59
dailystats/stats2017-12-24.csv:SaltyPirate,19,4,1,0,0,0,0,0,0,0,0,14,10,7,6,14,1,7,0,0,0,0,0,0,83
dailystats/stats2017-12-27.csv:SaltyPirate,0,0,0,0,0,0,0,0,8,21,0,0,2,0,0,0,0,0,0,0,0,0,0,0,31
dailystats/stats2017-12-28.csv:SaltyPirate,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,0,0,0,11
dailystats/stats2017-12-29.csv:SaltyPirate,0,3,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,9
dailystats/stats2017-12-30.csv:SaltyPirate,12,10,0,0,0,0,0,0,2,0,0,3,27,16,11,0,0,0,0,0,0,0,28,3,112
dailystats/stats2017-12-31.csv:SaltyPirate,0,0,0,0,0,0,0,2,0,12,46,7,0,0,21,0,9,0,0,0,19,0,0,0,116
dailystats/stats2018-01-01.csv:SaltyPirate,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,20,1,1,0,0,0,0,0,0,28
dailystats/stats2018-01-02.csv:SaltyPirate,0,0,0,0,0,0,1,2,0,0,0,0,2,1,8,1,15,0,0,0,0,0,0,0,30
dailystats/stats2018-01-03.csv:SaltyPirate,1,0,0,0,0,0,0,0,7,0,0,0,0,4,15,1,0,0,0,0,0,0,0,0,28
dailystats/stats2018-01-04.csv:SaltyPirate,4,1,0,0,0,0,0,0,0,0,0,0,8,0,6,15,2,0,0,0,0,0,0,0,36
dailystats/stats2018-01-05.csv:SaltyPirate,0,3,0,0,0,0,0,0,0,1,0,0,0,8,12,0,0,0,0,0,0,0,0,0,24
dailystats/stats2018-01-06.csv:SaltyPirate,1,18,0,0,0,0,0,0,0,0,0,16,6,0,4,0,2,0,0,0,0,9,0,0,56
dailystats/stats2018-01-07.csv:SaltyPirate,0,0,2,0,0,0,0,0,3,2,0,10,14,3,0,1,0,0,0,0,24,0,2,0,61
dailystats/stats2018-01-08.csv:SaltyPirate,0,1,0,0,0,1,0,1,0,8,31,3,5,13,18,0,0,0,0,0,0,0,0,0,81
dailystats/stats2018-01-09.csv:SaltyPirate,7,5,3,0,0,0,0,0,1,5,0,1,4,32,14,9,0,0,0,0,0,0,0,0,81
dailystats/stats2018-01-10.csv:SaltyPirate,0,0,0,0,0,0,0,0,0,3,0,1,2,18,11,36,26,0,0,0,0,0,0,0,97
dailystats/stats2018-01-11.csv:SaltyPirate,2,0,0,0,0,0,0,0,6,2,0,0,7,1,0,0,0,0,0,0,0,0,0,0,18
dailystats/stats2018-01-12.csv:SaltyPirate,0,1,0,0,0,0,0,0,0,10,0,5,5,7,25,0,6,0,0,0,0,0,0,0,59
dailystats/stats2018-01-13.csv:SaltyPirate,5,7,0,0,0,0,0,0,3,0,0,11,7,30,2,0,18,0,0,0,0,0,1,0,84
dailystats/stats2018-01-14.csv:SaltyPirate,0,11,0,0,2,1,0,0,0,2,1,2,6,44,23,11,4,0,0,0,0,0,0,0,107
dailystats/stats2018-01-15.csv:SaltyPirate,0,0,0,0,2,1,4,3,0,12,8,3,0,51,3,20,0,0,0,0,0,0,0,0,107
dailystats/stats2018-01-16.csv:SaltyPirate,12,9,13,0,0,0,0,0,16,3,0,8,6,23,53,3,4,0,0,0,0,0,0,0,150
dailystats/stats2018-01-17.csv:SaltyPirate,24,9,2,0,0,0,0,0,5,2,0,7,8,22,14,9,16,0,0,0,0,0,0,0,118
dailystats/stats2018-01-18.csv:SaltyPirate,7,9,0,0,0,0,0,0,7,3,0,4,12,7,4,6,8,0,0,0,0,0,0,0,67
dailystats/stats2018-01-19.csv:SaltyPirate,6,2,4,0,0,0,0,0,11,14,0,4,8,5,14,6,0,0,0,0,0,0,0,0,74
