Date,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,TOTAL
dailystats/stats2017-12-16.csv:soup,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
dailystats/stats2017-12-21.csv:soup,0,19,36,0,0,0,0,0,0,0,0,0,0,0,3,48,33,0,2,1,0,0,1,0,143
dailystats/stats2017-12-22.csv:soup,0,0,0,0,0,1,1,0,0,0,22,0,5,0,4,0,0,1,0,0,11,22,0,0,67
dailystats/stats2017-12-23.csv:soup,6,0,0,0,0,0,0,0,0,0,0,0,1,20,4,1,0,0,1,0,6,0,0,12,51
dailystats/stats2017-12-24.csv:soup,0,0,0,0,0,0,0,0,0,0,0,0,0,32,31,41,24,5,0,0,0,0,0,0,133
dailystats/stats2017-12-25.csv:soup,12,23,69,10,0,0,0,0,0,0,10,21,12,1,32,0,10,8,1,0,0,0,1,0,210
dailystats/stats2017-12-26.csv:soup,7,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,1,0,0,0,2,0,57
dailystats/stats2017-12-27.csv:soup,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,1,0,0,0,16,0,0,0,0,22
dailystats/stats2017-12-28.csv:soup,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,27,1,35
dailystats/stats2017-12-29.csv:soup,7,66,8,0,0,0,0,0,0,0,0,0,0,0,0,2,18,2,0,0,0,0,0,0,103
dailystats/stats2017-12-30.csv:soup,0,0,24,8,11,0,0,0,0,0,0,0,0,3,11,13,0,18,13,7,0,1,0,0,109
dailystats/stats2017-12-31.csv:soup,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,4,0,12
dailystats/stats2018-01-01.csv:soup,54,10,15,22,2,3,0,0,0,0,0,0,0,0,0,0,0,15,2,0,0,0,0,2,125
dailystats/stats2018-01-02.csv:soup,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5
dailystats/stats2018-01-03.csv:soup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2,0,0,0,0,0,0,38
dailystats/stats2018-01-04.csv:soup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,3
dailystats/stats2018-01-05.csv:soup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,9,0,16,0,0,0,0,0,56
